PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	HAYASHI, F								LIFE-HISTORY VARIATION IN A DOBSONFLY, PROTOHERMES-GRANDIS (MEGALOPTERA, CORYDALIDAE) - EFFECTS OF PREY AVAILABILITY AND TEMPERATURE								FRESHWATER BIOLOGY				19	2			205	216		10.1111/j.1365-2427.1988.tb00343.x				APR 1988	1988										13	1	0	0	13	1	15			0046-5070			WOS:A1988M736900007		
J	Elder, Leanne E.; Seibel, Brad A.					Seibel, Brad/0000-0002-5391-0492; Elder, leanne/0000-0001-5244-9780			Ecophysiological implications of vertical migration into oxygen minimum zones for the hyperiid amphipod Phronima sedentaria								JOURNAL OF PLANKTON RESEARCH				37	5			897	911		10.1093/plankt/fbv066				SEP-OCT 2015	2015	Phronima sedentaria is a hyperiid amphipod that diel migrates into a pronounced oxygen minimum zone (OMZ) in the Eastern Tropical North Pacific. In this study, oxygen consumption and lactate production were measured in P. sedentaria to estimate the aerobic and anaerobic contributions to total metabolism under conditions that mimic its day-(1% oxygen, 10 degrees C) and night-time (20% oxygen, 20 degrees C) habitat. When exposed to hypoxia and low temperature, the total metabolism of P. sedentaria was depressed by 78% compared with normoxic conditions. The metabolic enzymes citrate synthase (CS) and lactate dehydrogenase (LDH) were also measured as indicators of aerobic and anaerobic metabolism, and compared with specimens collected from the California Current and the North Atlantic to assess potential adaptations to low oxygen. LDH activity was not significantly different between regions. Significant differences in CS activity may be due to variation in food availability. Climate change is predicted to increase surface temperatures and cause the expansion of OMZs. This will result in vertical compression of the night-time range for P. sedentaria and is likely to have the same impact on other diel migrators. Habitat compression will reduce zooplankton contribution to carbon cycling and alter oceanic ecology, including predator-prey interactions.									4	0	0	0	3	0	4			0142-7873	1464-3774		WOS:000361993700006		
J	Limm, Michael P.; Marchetti, Michael P.								Juvenile Chinook salmon (Oncorhynchus tshawytscha) growth in off-channel and main-channel habitats on the Sacramento River, CA using otolith increment widths								ENVIRONMENTAL BIOLOGY OF FISHES				85	2			141	151		10.1007/s10641-009-9473-8				JUN 2009	2009	Few studies have quantified juvenile salmon growth among different habitats or evaluated the mechanisms controlling salmon growth and survival. We used otolith microstructure to compare daily relative growth rates among main-channel riverine areas, off-channel ponds, and non-natal seasonal tributaries of the Sacramento River, CA. We compared prey availability, prey preference, and stomach fullness between these sites. We observed larger average otolith growth increments, higher prey densities, and warmer water temperatures in both off-channel ponds and non-natal seasonal tributaries compared to the main-channel areas in both 2001 and 2002. Our findings suggest that warmer temperatures and abundant prey in off-channel habitats during Central Valley Chinook salmon rearing periods may lead to higher growth rates, which in turn may improve juvenile survival. Our results suggest that off-channel habitats may be critical habitats to include in conservation and management plans for juvenile salmon.									30	0	0	0	30	1	30			0378-1909			WOS:000266081600008		
J	Estess, Ethan E.; Klinger, Dane H.; Coffey, Daniel M.; Gleiss, Adrian C.; Rowbotham, Ian; Seitz, Andrew C.; Rodriguez, Luis; Norton, Alex; Block, Barbara; Farwell, Charles				Coffey, Daniel/K-7599-2019	Coffey, Daniel/0000-0001-5983-0146; Gleiss, Adrian/0000-0002-9960-2858			Bioenergetics of captive yellowfin tuna (Thunnus albacares)								AQUACULTURE				468				71	79		10.1016/j.aquaculture.2016.09.053				FEB 1 2017	2017	We utilized a unique opportunity to study the growth and bioenergetics of a highly migratory and commercially valuable marine fish under controlled environmental conditions. We maintained yellowfin tuna (Thunnus albacares) in holding tanks throughout a twenty-year period, routinely collecting data on mass and length of individual fish over time. The water temperature of the holding tanks was maintained at 19.9 +/- 0.9 degrees C (mean +/- s.d.) and the yellowfin tuna were fed a diet amounting to 176 +/- 36 kJ center dot kg(-1) of tuna biomass center dot day(-1) across the study period. We integrated length records (n = 249) with a prior model of yellowfin tuna age to generate a von Bertalanffy growth function for this captive scenario with the parameters 224.26 cm straight fork length (SFL), 0.099, and -1.721 years for L-infinity, k, and t(o), respectively. We combined our growth model and analyses of tuna tissue energy with metabolic data from various sources to estimate a bioenergetic budget for this difficult -to-study species. We found that the captive tunas in this experiment grew significantly slower than yellowfin tuna studied in the wild and in other captive scenarios. Our energetic budget indicates that only 7.8% of an ingested meal's energetic content was utilized for growth. Furthermore, we calculated an average food conversion ratio of 37.2:1 for an 8.4 kg yellowfin tuna when fed a mixed-diet of squid, sardine, and vitamin gelatin. We conclude with a discussion of the various factors influencing tuna bioenergetics including the role of water temperature, diet, and inter-species competition on growth and energy assimilation. These findings are uniquely suited to the relatively cool temperatures and low energy diet maintained in this captive scenario, an important consideration for others hoping to draw on these results for comparative research. (C) 2016 Elsevier B.V. All rights reserved.									5	0	0	0	3	0	5			0044-8486	1873-5622		WOS:000390735200010		
J	Ledford, Jonathan J.; Kelly, Anita M.				Kelly, Anita/AAN-7444-2020				A comparison of black carp, redear sunfish, and blue catfish as biological controls of snail populations								NORTH AMERICAN JOURNAL OF AQUACULTURE				68	4			339	347		10.1577/A05-062.1				OCT 2006	2006	Redear sunfish Lepomis microlophus and blue catfish Ictalurus furcatus were compared with black carp Mylopharyngodon piceus as potential biological controls for rams-horn snails Planorbella spp. Comparisons were made with regard to snail size selection, total consumption, and the effects of alternative prey and temperature on consumption rates of two size-classes for each species, small (<= 100 mm total length [TL]) and large (> 100 mm TL). Examination of stomach contents revealed that black carp and redear sunfish crush snails, whereas blue catfish do not. Electivity indices showed that large black carp randomly consumed snails from all shell lengths, whereas large redear sunfish avoided snails larger than 13 mm. Large black carp, redear sunfish, and blue catfish consumed commercial feed when provided in conjunction with snails. The largest amount of snail consumption by all fish species occurred at 26 degrees C, and declined slightly as water temperature decreased from 26 degrees C to 12 degrees C. Black carp were the most effective consumers of rams-horn snails and did not show any preference for a particular size or range of sizes of snails. Redear sunfish consumed significantly fewer snails than black carp but significantly more than blue catfish. In this study, redear sunfish were a better biological control of rams-horn snails than blue catfish but not as effective as the exotic black carp. However. further studies need to be conducted under natural conditions to determine whether the presence of other natural prey items will affect the selectivity of redear sunfish with respect to rams-horn snails.									18	0	0	0	15	0	18			1522-2055			WOS:000242979900008		
J	Reed, Adam J.; Thatje, Sven; Linse, Katrin				; Reed, Adam/Q-7276-2017	Linse, Katrin/0000-0003-3477-3047; Reed, Adam/0000-0003-2200-5067			Shifting Baselines in Antarctic Ecosystems; Ecophysiological Response to Warming in Lissarca miliaris at Signy Island, Antarctica								PLOS ONE				7	12					e53477	10.1371/journal.pone.0053477				DEC 28 2012	2012	The Antarctic Peninsula has experienced a rapid increase in atmospheric temperature over the last 50 years. Whether or not marine organisms thriving in this cold stenothermal environment are able to cope with warming is of concern. Here, we present changes to the growth and shell characteristics of the ecologically important, small and short lived brooding bivalve Lissarca miliaris from Signy Island, Antarctica. Using material collected from the 1970's to the present day, we show an increase in growth rate and adult shell deterioration accompanied by a decrease in offspring size, associated with an increase in annual average temperatures. Critical changes to the bivalve's ecology seen today evidence the problem of a shift in baseline since the onset of warming recorded in Antarctica. These small bivalves are demonstrating ecophysiological responses to subtle warming that, provided warming continues, could soon surpass a physiological tipping point, adding to warming associated threats such as increased predatory pressure and ocean acidification.									3	0	0	0	3	0	3			1932-6203			WOS:000313051500153	23285298	
J	Arend, Kristin K.; Beletsky, Dmitry; DePinto, Joseph V.; Ludsin, Stuart A.; Roberts, James J.; Rucinski, Daniel K.; Scavia, Donald; Schwab, David J.; Hoeoek, Tomas O.				Schwab, David J/B-7498-2012; Scavia, Donald/P-5917-2018; Ludsin, Stuart/F-2925-2010	Scavia, Donald/0000-0002-2784-8269; Ludsin, Stuart/0000-0002-3866-2216; Arend, Kristin/0000-0003-1115-1050; Beletsky, Dmitry/0000-0003-4532-0588			Seasonal and interannual effects of hypoxia on fish habitat quality in central Lake Erie								FRESHWATER BIOLOGY				56	2			366	383		10.1111/j.1365-2427.2010.02504.x				FEB 2011	2011	P>1. Hypoxia occurs seasonally in many stratified coastal marine and freshwater ecosystems when bottom dissolved oxygen (DO) concentrations are depleted below 2-3 mg O-2 L-1.2. We evaluated the effects of hypoxia on fish habitat quality in the central basin of Lake Erie from 1987 to 2005, using bioenergetic growth rate potential (GRP) as a proxy for habitat quality. We compared the effect of hypoxia on habitat quality of (i) rainbow smelt, Osmerus mordax mordax Mitchill (young-of-year, YOY, and adult), a cold-water planktivore, (ii) emerald shiner, Notropis atherinoides Rafinesque (adult), a warm-water planktivore, (iii) yellow perch, Perca flavescens Mitchill (YOY and adult), a cool-water benthopelagic omnivore and (iv) round goby Neogobius melanostomus Pallas (adult) a eurythermal benthivore. Annual thermal and DO profiles were generated from 1D thermal and DO hydrodynamics models developed for Lake Erie's central basin.3. Hypoxia occurred annually, typically from mid-July to mid-October, which spatially and temporally overlaps with otherwise high benthic habitat quality. Hypoxia reduced the habitat quality across fish species and life stages, but the magnitude of the reduction varied both among and within species because of the differences in tolerance to low DO levels and warm-water temperatures.4. Across years, trends in habitat quality mirrored trends in phosphorus concentration and water column oxygen demand in central Lake Erie. The per cent reduction in habitat quality owing to hypoxia was greatest for adult rainbow smelt and round goby (mean: -35%), followed by adult emerald shiner (mean: -12%), YOY rainbow smelt (mean: -10%) and YOY and adult yellow perch (mean: -8.5%).5. Our results highlight the importance of differential spatiotemporally interactive effects of DO and temperature on relative fish habitat quality and quantity. These effects have the potential to influence the performance of individual fish species as well as population dynamics, trophic interactions and fish community structure.									71	1	0	0	61	1	73			0046-5070	1365-2427		WOS:000285999100013		
J	Catano, Christopher P.; Romanach, Stephanie S.; Beerens, James M.; Pearlstine, Leonard G.; Brandt, Laura A.; Hart, Kristen M.; Mazzotti, Frank J.; Trexler, Joel C.				Trexler, Joel C/I-5265-2012	Romanach, Stephanie/0000-0003-0271-7825; Catano, Christopher/0000-0002-4060-7291			Using Scenario Planning to Evaluate the Impacts of Climate Change on Wildlife Populations and Communities in the Florida Everglades								ENVIRONMENTAL MANAGEMENT				55	4			807	823		10.1007/s00267-014-0397-5				APR 2015	2015	It is uncertain how climate change will impact hydrologic drivers of wildlife population dynamics in freshwater wetlands of the Florida Everglades, or how to accommodate this uncertainty in restoration decisions. Using projections of climate scenarios for the year 2060, we evaluated how several possible futures could affect wildlife populations (wading birds, fish, alligators, native apple snails, amphibians, threatened and invasive species) across the Everglades landscape and inform planning already underway. We used data collected from prior research and monitoring to parameterize our wildlife population models. Hydrologic data were simulated using a spatially explicit, regional-scale model. Our scenario evaluations show that expected changes in temperature, precipitation, and sea level could significantly alter important ecological functions. All of our wildlife indicators were negatively affected by scenarios with less rainfall and more evapotranspiration. Under such scenarios, habitat suitability was substantially reduced for iconic animals such as wading birds and alligators. Conversely, the increased rainfall scenario benefited aquatic prey productivity and apex predators. Cascading impacts on non-native species is speculative, but increasing temperatures could increase the time between cold events that currently limit expansion and abundance of non-native fishes, amphibians, and reptiles with natural ranges in the tropics. This scenario planning framework underscored the benefits of proceeding with Everglades restoration plans that capture and clean more freshwater with the potential to mitigate rainfall loss and postpone impacts of sea level rise.									18	0	0	0	11	1	19			0364-152X	1432-1009		WOS:000351838300006	25371194	
J	Wooster, David E.; DeBano, Sandra J.; Madsen, Anne								Predators are more important than conspecifics and water temperature in influencing the microdistribution and behavior of a detritivorous stonefly								FUNDAMENTAL AND APPLIED LIMNOLOGY				179	3			215	223		10.1127/1863-9135/2011/0179-0215				SEP 2011	2011	Biotic interactions influence the distribution and abundance of lotic organisms at multiple spatial scales. At small scales, intra-and interspecific competition for refugia from high flows and predation can affect the microdistribution of lotic organisms. The abiotic environment, such as water temperature, can have important impacts on lotic organism behavior, potentially influencing competitive and predator-prey dynamics. In the laboratory, we examined activity and refuge use of stonefly nymphs, Pteronarcys californica, in the presence and absence of conspecifics and signal crayfish (Pacifastacus leniusculus) across three temperatures. We predicted that at high temperatures competitive dynamics would decrease in importance. Crayfish captured and consumed stoneflies in similar to 25% of trials indicating that crayfish are effective predators as well as competitors for refuge. Crayfish influenced stonefly activity and refuge use, and their effect varied with time of day. During the day, crayfish hid in refuge; in response, stoneflies reduced refuge use and increased activity. At night, crayfish decreased refuge use and increased crawling resulting in a sharp decline in stonefly activity. These behavioral responses to crayfish may impact P. californica fitness as increased day-time activity increases risk of detection by visual predators and decreased night-time activity might decrease encounters with food resources. In contrast to the strong impacts of crayfish, stonefly density and water temperature did not significantly affect stonefly or crayfish refuge use or behavior. Our results indicate that a large competitor and potential predator has strong impacts on the microdistribution and behavior of P. californica.									2	0	0	0	2	0	2			1863-9135			WOS:000298141900006		
J	Cosgrove, Ronan; Arregui, Igor; Arrizabalaga, Haritz; Goni, Nicolas; Neilson, John D.				Arrizabalaga, Haritz/B-8238-2009	Arrizabalaga, Haritz/0000-0002-3861-6316			Predation of pop-up satellite archival tagged albacore (Thunnus alalunga)								FISHERIES RESEARCH				162				48	52		10.1016/j.fishres.2014.09.003				FEB 2015	2015	Three out of eight albacore (Thunnus alalunga) tagged with pop-up satellite archival tags (PSATs) in the greater Bay of Biscay area of the North East Atlantic were predated as indicated by missing light level data, sudden increases in temperature, and substantial changes in depth profiles. Recorded stomach temperatures and differences between stomach and ambient water temperatures were consistent with shortfin maim (Isurus oxyrinchus) and porbeagle (Lamna nasus) sharks. Vertical behavior in the form of diel migrations, deep dives and extensive periods spent close to the surface during day and night time was again consistent with Lamnid sharks. The observed predation rate was considered to be elevated due to irregular post-release behavior as opposed to symptomatic of natural mortality. (C) 2014 Elsevier B.V. All rights reserved.									6	1	0	0	5	0	6			0165-7836	1872-6763		WOS:000347761700008		
J	Watson, Sue-Ann; Allan, Bridie J. M.; McQueen, David E.; Nicol, Simon; Parsons, Darren M.; Pether, Stephen M. J.; Pope, Stephen; Setiawan, Alvin N.; Smith, Neville; Wilson, Carly; Munday, Philip L.				; Watson, Sue-Ann/C-3172-2013	Nicol, Simon/0000-0001-8193-8719; Parsons, Darren/0000-0002-4030-512X; Watson, Sue-Ann/0000-0002-9818-7429			Ocean warming has a greater effect than acidification on the early life history development and swimming performance of a large circumglobal pelagic fish								GLOBAL CHANGE BIOLOGY				24	9			4368	4385		10.1111/gcb.14290				SEP 2018	2018	Ocean warming and acidification are serious threats to marine life; however, their individual and combined effects on large pelagic and predatory fishes are poorly understood. We determined the effects of projected future temperature and carbon dioxide (CO2) levels on survival, growth, morphological development and swimming performance on the early life stages of a large circumglobal pelagic fish, the yellowtail kingfish Seriola lalandi. Eggs, larvae and juveniles were reared in cross-factored treatments of temperature (21 and 25 degrees C) and pCO(2) (500 and 985atm) from fertilisation to 25days post hatching (dph). Temperature had the greatest effect on survival, growth and development. Survivorship was lower, but growth and morphological development were faster at 25 degrees C, with surviving fish larger and more developed at 1, 11 and 21dph. Elevated pCO(2) affected size at 1dph, but not at 11 or 21dph, and did not affect survival or morphological development. Elevated temperature and pCO(2) had opposing effects on swimming performance at 21dph. Critical swimming speed (U-crit) was increased by elevated temperature but reduced by elevated pCO(2). Additionally, elevated temperature increased the proportion of individuals that responded to a startle stimulus, reduced latency to respond and increased maximum escape speed, potentially due to the more advanced developmental stage of juveniles at 25 degrees C. By contrast, elevated pCO(2) reduced the distance moved and average speed in response to a startle stimulus. Our results show that higher temperature is likely to be the primary driver of global change impacts on kingfish early life history; however, elevated pCO(2) could affect critical aspects of swimming performance in this pelagic species. Our findings will help parameterise and structure fisheries population dynamics models and improve projections of impacts to large pelagic fishes under climate change scenarios to better inform adaptation and mitigation responses.									20	0	0	0	19	0	20			1354-1013	1365-2486		WOS:000441746900039	29790239	
J	Senner, Nathan R.; Stager, Maria; Sandercock, Brett K.				Sandercock, Brett K/L-1644-2016	Sandercock, Brett K/0000-0002-9240-0268			Ecological mismatches are moderated by local conditions for two populations of a long-distance migratory bird								OIKOS				126	1			61	72		10.1111/oik.03325				JAN 2017	2017	Ecological mismatches between reproductive events and seasonal resource peaks are frequently proposed to be a key driver of population dynamics resulting from global climate change. Many local populations are experiencing reduced reproductive success as a consequence of mismatches, but few mismatches have led to species-level population declines. To better understand this apparent paradox, we investigated the breeding phenology and chick survival of two disjunct populations of Hudsonian godwits Limosa haemastica breeding at Churchill, Manitoba and Beluga River, Alaska. Only one population experienced a mismatch: godwits bred nearly one week after the onset of the invertebrate peak at Churchill because of asynchronous climatic change occurring throughout their annual cycle. However, chicks were not uniformly affected by the mismatch -growth rates and survival of young chicks were not correlated with invertebrate abundance, but older chicks tended to suffer lower survival rates on days of low invertebrate abundance. Ecological mismatches thus resulted in a complex array of consequences, but nonetheless contributed to reductions in chick survival. In contrast, godwits at Beluga River hatched their chicks just before the invertebrate peak, such that the period of highest energetic need coincided with the period of highest invertebrate abundance. As a result, growth rates and survival of godwit chicks were unaffected by invertebrate abundance. Godwits at Beluga River were able to properly time their reproduction because of predictable rates of climatic change and strong selection imposed by high predation on late-hatched chicks. Taken together, our results suggest that population-specific, local-scale selection pressures play a critical role in determining the degree and severity of ecological mismatches. The potential for global climate change to induce species-level population declines may therefore be mediated by the spatial variation in the selection pressures acting across a species' range.									34	0	0	0	28	0	33			0030-1299	1600-0706		WOS:000391947400007		
J	Petrik, Colleen M.; Stock, Charles A.; Andersen, Ken H.; van Denderen, P. Daniel; Watson, James R.				van Denderen, Daniel/AAX-2673-2020	van Denderen, Daniel/0000-0001-6351-0241; Andersen, Ken Haste/0000-0002-8478-3430			Bottom-up drivers of global patterns of demersal, forage, and pelagic fishes								PROGRESS IN OCEANOGRAPHY				176						102124	10.1016/j.pocean.2019.102124				SEP 2019	2019	Large-scale spatial heterogeneity in fisheries production is predominantly controlled by the availability of zooplankton and benthic organisms, which have a complex relationship with primary production. To investigate how cross-ecosystem differences in these drivers determine fish assemblages and productivity, we constructed a spatially explicit mechanistic model of three fish functional types: forage, large pelagic, and demersal fishes. The model is based on allometric scaling principles, includes basic life cycle transitions, and has trophic interactions between the fishes and with their pelagic and benthic food resources. The model was applied to the global ocean, with plankton food web estimates and ocean conditions from a high-resolution earth system model. Further, a simple representation of fishing was included, and led to moderate matches with total, large pelagic, and demersal catches, including re-creation of observed variations in fish catch spanning two orders of magnitude. Our results highlight several ecologically meaningful model sensitivities. First, coexistence between forage and large pelagic fish in productive regions occurred when forage fish survival is promoted via both favorable metabolic allometry and enhanced predator avoidance in adult forage fish. Second, the prominence of demersal fish is highly sensitive to the efficiency of energy transfer to benthic invertebrates. Third, the latitudinal distribution of the total catch is modulated by the temperature dependence of metabolic rates, with increased sensitivity pushing fish biomass toward the poles. Fourth, forage fish biomass is suppressed by strong top-down controls on temperate and subpolar shelves, where mixed assemblages of large pelagic and demersal fishes exerted high predation rates. Last, spatial differences in the dominance of large pelagics vs. demersals is strongly related to the ratio of pelagic zooplankton production to benthic production. We discuss the potential linkages between model misfits and unresolved processes including movement, spawning phenology, seabird and marine mammal predators, and socioeconomically driven fishing pressure, which are identified as priorities for future model development. Ultimately, the model and analyses herein are intended as a baseline for a robust, mechanistic tool to understand, quantify, and predict global fish biomass and yield, now and in a future dominated by climate change and improved fishing technology.									3	0	0	0	2	0	3			0079-6611			WOS:000483411800010		
J	Reichert, MJM								Diet, consumption, and growth of juvenile fringed flounder (Etropus crossotus); a test of the 'maximum growth/optimum food hypothesis' in a subtropical nursery area								JOURNAL OF SEA RESEARCH				50	2-3			97	116		10.1016/S1385-1101(03)00081-9				NOV 2003	2003	Recent somatic growth of juvenile fringed flounder (Etropus crossotus) collected in North Inlet (South Carolina, USA) was determined based on the width of the 24 most recently deposited daily increments in sagittal otoliths. Growth rates were estimated using previously published data on the experimentally validated relationship between the daily increment width and the somatic growth. A comparison of the realised growth with experimental data indicated that growth rates in the field were near optimum values determined under ad libitum food conditions. Gut contents analysis of field collected fringed flounder indicated that food consisted predominantly of zooplankton and motile epibenthic prey with calanoid copepods, in particular Pseudodiaptomus coronatus, as the most important food items. There was no clear ontogenetic shift in prey with increasing fish size. Copepods and their eggs remained a significant prey item in even the largest fish examined (>9 cm SL), while larger prey items like polychaete worms, cumaceans, bivalves, and mysids were found in the stomachs of smaller fish. The prey organisms were abundantly available during the period of highest settlement (May through September). Growth rates, biomass, consumption estimates, and prey availability in North Inlet indicated that growth of juvenile fringed flounder is not limited by food, but predominantly determined by water temperature. During the summer months temperature and food supply in North Inlet are near optimal for juvenile fringed flounder. This allows this short-lived species to grow rapidly to attain a mature size and migrate to near-shore waters to reproduce within one growing season. (C) 2003 Elsevier B.V. All rights reserved.					5th International Symposium on Flatfish Ecology5th International Symposium on Flatfish Ecology	NOV 03-07, 2002NOV 03-07, 2002		ISLE OF MAN, ENGLANDISLE OF MAN, ENGLAND	19	1	0	0	21	4	21			1385-1101			WOS:000186381600003		
J	Culler, Lauren E.; McPeek, Mark A.; Ayres, Matthew P.				Ayres, Matthew/AAI-6873-2020; Culler, Lauren E/W-5244-2019	Ayres, Matthew/0000-0001-6120-9068; Culler, Lauren/0000-0003-2300-5405			Predation risk shapes thermal physiology of a predaceous damselfly								OECOLOGIA				176	3			653	660		10.1007/s00442-014-3058-8				NOV 2014	2014	Predation risk has strong effects on organismal physiology that can cascade to impact ecosystem structure and function. Physiological processes in general are sensitive to temperature. Thus, the temperature at which predators and prey interact may shape physiological response to predation risk. We measured and evaluated how temperature and predation risk affected growth rates of predaceous damselfly nymphs (Enallagma vesperum, Odonata: Coenagrionidae). First, we conducted growth trials at five temperatures crossed with two levels of predation risk (fish predator present versus absent) and measured growth rates, consumption rates, assimilation efficiencies, and production efficiencies of 107 individual damselflies. Second, we used a model to evaluate if and how component physiological responses to predation risk affected growth rates across temperatures. In the absence of mortality threat, growth rates of damselflies increased with warming until about 23.5 A degrees C and then began to decline, a typical unimodal response to changes in temperature. Under predation risk, growth rates were lower and the shape of the thermal response was less apparent. Higher metabolic and survival costs induced by predation risk were only partially offset by changes in consumption rates and assimilation efficiencies and the magnitude of non-consumptive effects varied as a function of temperature. Furthermore, we documented that thermal physiology was mediated by predation risk, a known driver of organismal physiology that occurs in the context of species interactions. A general understanding of climatic impacts on ectothermic populations requires consideration of the community context of thermal physiology, including non-consumptive effects of predators.									34	1	0	0	31	1	35			0029-8549	1432-1939		WOS:000344599000005	25234372	
J	Pokallus, John W.; Pauli, Jonathan N.								Population dynamics of a northern-adapted mammal: disentangling the influence of predation and climate change								ECOLOGICAL APPLICATIONS				25	6			1546	1556		10.1890/14-2214.1				SEP 2015	2015	Community structure and interspecific interactions are particularly vulnerable to rapidly changing climatic regimes. Recent changes in both climate and vertebrate community assemblages have created a unique opportunity to examine the impacts of two dynamic forces on population regulation. We examined the effects of warming winter conditions and the reestablishment of a previously extirpated predator, the fisher (Martes pennanti), on regulatory mechanisms in a northern-adapted mammal, the porcupine (Erethizon dorsatum), along their southern range boundary. Using a long-term (17-year) capture-recapture data set, we (1) quantified the impacts of climate change and increased fisher predation on the survival of adult porcupines at their regional southern terminus, (2) assessed recruitment (via both adult fecundity and juvenile survival) of porcupines, and (3) modeled the relative importance of predation and winter conditions on the demography and population growth rate (lambda). Severe winters and abundant predators interacted synergistically to reduce adult survivorship by as much as 44%, while expanding predator populations led to near reproductive failure among porcupines. Increasing predatory pressure, disruptions in this community module, and more frequent extreme winter weather events led to predicted extirpation within 50 years, whereas in the absence of predators, the population was viable. Our results provide a mechanistic understanding behind distributional shifts resulting from climate change and may be broadly relevant for predicting future distributional shifts in other northern-adapted mammalian species.									15	0	0	0	14	0	15			1051-0761	1939-5582		WOS:000360813100009	26552263	
J	Razinkovas-Baziukas, Arturas; Morkune, Rasa; Bacevicius, Egidijus; Gasiunaite, Zita Rasuole								Trophic network model of exposed sandy coast: Linking continental and marine water ecosystems								ESTUARINE COASTAL AND SHELF SCIENCE				195				110	123		10.1016/j.ecss.2017.04.030				AUG 5 2017	2017	A macroscopic food web network for the exposed sandy coastal zone of the south-eastern Baltic Sea was reconstructed using ECOPATH software to assess the matter and energy balance in the ecosystem. The model incorporated 40 living functional groups representing the Baltic Sea coastal system of Lithuania during the first decade of 21rst century. The overall pedigree index of our model was relatively high (0.66) as much of the input data originated from the study area. The results indicate net heterotrophy of the coastal zone due to strong influences from the nearby river lagoon system (Curonian Lagoon). The majority of fish species and waterbirds were present in the coastal system on a seasonal basis and their migrations contributed to heterotrophic conditions. Among fish, the freshwater stragglers possibly contribute to the reversal of flow in biomass and energy from the coastal zone to the river-lagoon system. Top predators such as breeding and wintering piscivorous waterbirds and large pike-perch were identified as keystone species. There was a clear negative balance for the biomass of small marine pelagic fishes such as smelt, sprat and Baltic herring which represent the main prey items in this system. (C) 2017 Elsevier Ltd. All rights reserved.					10th Baltic Sea Science Congress (BSSC) on Science and Innovation for Future of the Baltic and the European Regional Seas10th Baltic Sea Science Congress (BSSC) on Science and Innovation for Future of the Baltic and the European Regional Seas	JUN 15-19, 2015JUN 15-19, 2015		Riga, LATVIARiga, LATVIA	3	0	0	0	3	0	3			0272-7714	1096-0015		WOS:000408787800013		
J	SEBENS, KP								BIODIVERSITY OF CORAL-REEFS - WHAT ARE WE LOSING AND WHY								AMERICAN ZOOLOGIST				34	1			115	133						1994	1994	Coral reefs are threatened by numerous anthropogenic impacts, some of which have already had major effects worldwide. These unique tropical environments harbor a high diversity of corals, reef invertebrates, fish and other animals and plants. In most taxa, the species diversity of reef-associated organisms is poorly understood because many of the species have yet to be collected and described. High coral mortality has been associated with natural events such as hurricanes, predator outbreaks and periods of high temperature, but has also resulted from excess nutrients in sewage and from specific pollutants. Reef corals and associated organisms are also threatened by the possibility of global warming which will result in rising sea levels and periods of increased temperature stress, and which may also bring increased storm frequency and intensity. Although the recent extensive episodes of coral bleaching in the Caribbean and eastern Pacific cannot be causally related to global warming at this time, the close link between bleaching and temperature suggests that global warming will result in severe changes in coral assemblages. Major reef destruction has followed outbreaks of the predatory seastar Acanthaster planci in the Pacific. Although this is considered part of a natural disturbance cycle, there are indications that altered land use patterns and reduction of predators on this seastar by human activities may have increased the severity of outbreaks. Recreational and commercial use of reefs has also increased, and has caused extensive damage, especially near areas of high population density. One of the most obvious and widespread losses to reef biota is the reduction in fish populations from intense overfishing in most reef areas of the world. Coasts without adequately managed reefs have suffered intense overfishing for both local and export purposes, to the point where the positive effects of fish on those reefs have been compromised. The combination of these destructive factors has altered reefs in all localities, and many that were once considered protected by distance and low population density are now being exploited as well. On the positive side, improved understanding of ecological processes on reefs combined with concerted conservation efforts have managed to protect some extensive areas of reef for the future.									113	1	1	0	95	4	118			0003-1569			WOS:A1994PL53900012		
