PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Otturi, Maria Gabriela; Reggi, Pablo Ezequiel; Battini, Miguel Angel; Barriga, Juan Pablo					Barriga, Juan Pablo/0000-0003-1646-4785; Otturi, Maria Gabriela/0000-0001-5574-2800			The effects of trophic interaction between the Patagonian nativePercichthys truchaand the invasiveOncorhynchus mykissduring the juvenile period								BIOLOGICAL INVASIONS				22	11			3293	3305		10.1007/s10530-020-02324-3		AUG 2020		NOV 2020	2020	Introduced salmonids have invaded almost all Patagonian freshwater environments, and yet the effect they have had on native fish populations is difficult to evaluate due to a lack of data prior to their introduction. In this study we focused on evaluating trophic interactions during the juvenile period ofOncorhynchus mykiss, and the ecologically similar nativePercichthys trucha. For this purpose, we evaluated the diet and size range of juveniles of both species in the Caleufu River over one yearly cycle. The functional response (FR: the relationship between prey density and consumption rate) and functional response ratio (FRR = attack rate/handling time) were estimated for each species, in mono-specific and multi-specific trials. Comparison of the diet of these species by season showed high similarity for spring and summer. It was also found that juvenile sizes of these species overlap during early ontogeny. Additionally, both species presented a type II FR in mono-specific trials, with similar functional curves. In multi-specific experimentsO. mykissjuveniles were dominant, leading to a reduction inP. truchafood intake. FRR was higher forO. mykissthan forP. truchain mono-specific experiments, a difference which increased in multi-specific experiments, indicating the high potential ecological impact ofO. mykiss. Our results show it is very likely thatO. mykissand nativeP. truchacompete in lotic environments,O. mykissbeing competitively superior, highlighting the potential detrimental effect they may have during the juvenile period, especially in habitats and seasons where food resources are scarce.									0	0	0	0	0	0	0			1387-3547	1573-1464		WOS:000556223400002		
J	Atlihan, Remzi; Kaydan, M. Bora; Yarimbatman, Alper; Okut, Hayrettin				ATLIHAN, Remzi/AAA-3956-2020; Kaydan, Mehmet Bora/F-1310-2018	ATLIHAN, Remzi/0000-0003-3924-7812; Kaydan, Mehmet Bora/0000-0002-0677-255X			Functional response of the coccinellid predator Adalia fasciatopunctata revelierei to walnut aphid (Callaphis juglandis)								PHYTOPARASITICA				38	1			23	29		10.1007/s12600-009-0075-y				FEB 2010	2010	The functional response types and parameters of 3rd and 4th instar larvae, and adult females and males of a coccinellid predator, Adalia fasciatopunctata revelierei (Mulsant) (Col.: Coccinellidae), were evaluated at five different densities of Callaphis juglandis (Goeze) (Hemiptera: Aphididae) in order to understand their role for the aphid's biological control. Experiments were carried out in petri dishes at 25 +/- 1 degrees C, 60 +/- 10% r. h. and 16L:8D photoperiod in a controlled temperature room. All tested stages exhibited a Type II response determined by a logistic regression model. The attack rate (alpha) and handling time (T(h)) coefficients of a Type II response were estimated by fitting a "random-predator" equation to the data. Although the estimates of alpha for all stages of A. fasciatopunctata revelierei tested were similar, the longest T(h) was obtained for 3rd instar larva because of the lower consumption rate at densities above 40 prey/day. Results indicated that the adult female has the highest predation of C. juglandis followed by 4th instar larvae, adult males and 3rd instar larvae. However, further field-based studies are needed to draw firm conclusions.									20	3	0	0	26	0	31			0334-2123			WOS:000276123900004		
J	Nielsen, PS								The impact of temperature on activity and consumption rate of moth eggs by Blattisocius tarsalis (Acari : Ascidae)								EXPERIMENTAL AND APPLIED ACAROLOGY				23	2			149	158		10.1023/A:1006054627912				FEB 1999	1999	The activity of adult female Blattisocius tarsalis was investigated at temperatures of 7-13 degrees C. At 7 degrees C only 33% of the mites walked and these individuals all walked less than 1.5 cm min(-1). All mites walked at 9 degrees C and at 12 degrees C all were highly active, walking more than 1.5 cm min(-1). Daily food consumption rates of adult female B. tarsalis offered young eggs of Ephestia kuehniella as food were investigated at temperatures of 9-27 degrees C. Food consumption below 13 degrees C was very low. At temperatures of 13-19 degrees C the mean number of fully ingested eggs had a level of between 0.5 and 1.0 egg in 24 h. At temperatures of 21-27 degrees C the mean number of fully ingested eggs was above 1.0 egg in 24 h. The mean number of destroyed eggs per female at temperatures above 13 degrees C ranged from three to five eggs per day. Exp Appl Acarol 23: 149-157 (C) 1999 Kluwer Academic Publishers.									12	0	0	0	13	1	14			0168-8162			WOS:000079945500005		
J	Barrios-O'Neill, Daniel; Dick, Jaimie T. A.; Emmerson, Mark C.; Ricciardi, Anthony; MacIsaac, Hugh J.; Alexander, Mhairi E.; Bovy, Helene C.				macisaac, hugh/AAE-3742-2020; Ricciardi, Anthony/A-8536-2010	Ricciardi, Anthony/0000-0003-1492-0054			Fortune favours the bold: a higher predator reduces the impact of a native but not an invasive intermediate predator								JOURNAL OF ANIMAL ECOLOGY				83	3			693	701		10.1111/1365-2656.12155				MAY 2014	2014	Emergent multiple predator effects (MPEs) might radically alter predictions of predatory impact that are based solely on the impact of individuals. In the context of biological invasions, determining if and how the individual-level impacts of invasive predators relates to their impacts in multiple-individual situations will inform understanding of how such impacts might propagate through recipient communities.Here, we use functional responses (the relationship between prey consumption rate and prey density) to compare the impacts of the invasive freshwater mysid crustacean Hemimysis anomala with a native counterpart Mysis salemaai when feeding on basal cladoceran prey (i) as individuals, (ii) in conspecific groups and (iii) in conspecific groups in the presence of a higher fish predator, Gasterosteus aculeatus.In the absence of the higher predator, the invader consumed significantly more basal prey than the native, and consumption was additive for both mysid species - that is, group consumption was predictable from individual-level consumption.Invaders and natives were themselves equally susceptible to predation when feeding with the higher fish predator, but an MPE occurred only between the natives and higher predator, where consumption of basal prey was significantly reduced. In contrast, consumption by the invaders and higher predator remained additive.The presence of a higher predator serves to exacerbate the existing difference in individual-level consumption between invasive and native mysids. We attribute the mechanism responsible for the MPE associated with the native to a trait-mediated indirect interaction, and further suggest that the relative indifference to predator threat on the part of the invader contributes to its success and impacts within invaded communities.									63	0	0	0	60	0	63			0021-8790	1365-2656		WOS:000334289500017	24117414	
J	Ragkou, VS; Athanassiou, CG; Kavallieratos, NG; Tomanovic, Z				Athanassiou, Christos/ABE-8867-2020; Kavallieratos, Nickolas G./AAH-4066-2019	Kavallieratos, Nickolas/0000-0001-5851-5013; Kavallieratos, Nickolas/0000-0003-4342-1289; Zeljko, Tomanovic/0000-0002-5063-5480			Daily consumption and predation rate of different Stethorus punctillum instars feeding on Tetranychus urticae								PHYTOPARASITICA				32	2			154	159		10.1007/BF02979781				MAR 2004	2004	Laboratory experiments were conducted to evaluate the prey stage preference and the daily consumption of each stage of the coccinellid predator Stethorus punctillum Weise (Coleoptera: Coccinellidae) feeding on the two-spotted spider mite Tetranychus urticae (Koch) (Acari: Tetranychidae). Groups of different life stages of the prey were offered (eggs, larvae, nymphs and adults). The prey preference varied with the stage of S. punctillum. First larval instars had no significant preference among the T urticae stages offered. Second larval instars consumed significantly more spider mite larvae in comparison with nymphs. In contrast, third larval instars indicated a strong preference for mite eggs. Significantly fewer T urticae larvae were consumed by the fourth larval instars of S. punctillum, in comparison with the three other mite stages. Finally, adult predators consumed significantly more mite eggs than the other stages offered. This preferential trend was similar for all adults tested, whether during the pre-oviposition or the oviposition period.									14	1	0	0	17	0	21			0334-2123	1876-7184		WOS:000220311000008		
J	Borges, I.; Hemptinne, J-L.; Soares, A. O.				Soares, Antonio Onofre/M-4207-2013; Hemptinne, Jean-Louis/C-5989-2009; Borges, Isabel/AAF-6509-2019	Soares, Antonio Onofre/0000-0001-7922-6296; Hemptinne, Jean-Louis/0000-0003-3875-2497; Borges, Isabel/0000-0003-1807-0659			Contrasting population growth parameters of the aphidophagous Scymnus nubilus and the coccidophagous Nephus reunioni								BIOCONTROL				58	3			351	357		10.1007/s10526-012-9490-y				JUN 2013	2013	Compared to coccidophagous ladybirds, aphidophagous ladybirds develop and live faster. They also produce more eggs at a faster rate. As we wanted to know how these traits influence population dynamics, we have determined the population growth parameters for the aphidophagous Scymnus nubilus Mulsant (Coleoptera: Coccinellidae) and the coccidophagous Nephus reunioni Fursch (Coleoptera: Coccinellidae) fed Rhopalosiphum padi (L.) (Hemiptera: Aphidoidea) and Planococccus citri (Risso) (Hemiptera: Coccoidea) respectively under controlled laboratory conditions. Net reproductive rate, intrinsic rate of natural increase, and finite rate of increase were all significantly higher, and generation time and doubling time were both significantly shorter in S. nubilus compared to N. reunioni. The reproductive output of the aphidophagous species rapidly reaches a peak and then sharply declines while it is regularly distributed throughout adult life in the coccidophagous predator. A significant difference in late survival was found, with S. nubilus exhibiting higher survival. Adaptation to the consumption of aphids and coccids occurred in several species during the co-evolutionary history of ladybird beetles and their prey. Thus, comparing other species would be valuable to confirm the differences reported here.									12	0	0	0	10	0	12			1386-6141	1573-8248		WOS:000319347000007		
J	McMahon, Jordan D.; Lashley, Marcus A.; Brooks, Christopher P.; Barton, Brandon T.								Covariance between predation risk and nutritional preferences confounds interpretations of giving-up density experiments								ECOLOGY				99	7			1517	1522		10.1002/ecy.2365				JUL 2018	2018	Giving-up density (GUD) experiments have been a foundational method to evaluate perceived predation risk, but rely on the assumption that food preferences are absolute, so that areas with higher GUDs can be interpreted as having higher risk. However, nutritional preferences are context dependent and can change with risk. We used spiders and grasshoppers to test the hypothesis that covariance in nutritional preferences and risk may confound the interpretation of GUD experiments. We presented grasshoppers with carbohydrate-rich and protein-rich diets, in the presence and absence of spider predators. Predators reduced grasshopper preference for the protein-rich food, but increased their preference for the carbohydrate-rich food. We then measured GUDs with both food types under different levels of risk (spider density, 0-5). As expected, GUDs increased with spider density indicating increasing risk, but only when using protein-rich food. With carbohydrate-rich food, GUD was independent of predation risk. Our results demonstrate that predation risk and nutritional preferences covary and can confound interpretation of GUD experiments.									5	0	0	0	3	0	5			0012-9658	1939-9170		WOS:000436869900001	29697137	
J	Chappell, MA; Bachman, GC; Hammond, KA								The heat increment of feeding in house wren chicks: Magnitude, duration, and substitution for thermostatic costs								JOURNAL OF COMPARATIVE PHYSIOLOGY B-BIOCHEMICAL SYSTEMIC AND ENVIRONMENTAL PHYSIOLOGY				167	4			313	318		10.1007/s003600050079				MAY 1997	1997	The heat increment of feeding (HIF), a transient postprandial increase in metabolic rate, is the energy cost of processing a meal. We measured HIF in house wren chicks (Troglodytes aedon) ranging in mass from 1.6 to 10.3 g. This mass range (age 2-10 days) spanned a transition from blind, naked, ectothermic chicks through alert, endothermic birds with nearly complete feathering. We fed chicks crickets (2.7-10% of chick body mass) and determined HIF from continuous measurements of oxygen consumption rate (VO2) before and after meals. At warm ambient temperatures (T-a) of 33-36 degrees C, the magnitude of HIF (in mi O-2 or joules) was linearly related to meal mass and was not affected by chick mass. HIF accounted for 6.3% of ingested energy, which is within the range of results for other carnivorous vertebrates. The duration of HIF was inversely related to chick mass; 10-g chicks processed a standard meal approximately twice as fast as 2-g chicks. HIF duration increased with increasing meal mass. The peak VO2 during HIF, expressed as the factorial increase above resting metabolism, was independent of body mass and meal mass. In large, endothermic chicks ( > 8 g), HIF substituted for thermoregulatory heat production at low T-a.									56	0	0	0	54	0	56			0174-1578			WOS:A1997XB70600010		
J	Lounibos, LP; Martin, EA; Duzak, D; Escher, RL								Daylength and temperature control of predation, body size, and rate of increase in Toxorhynchites rutilus (Diptera : Culicidae)								ANNALS OF THE ENTOMOLOGICAL SOCIETY OF AMERICA				91	3			308	314		10.1093/aesa/91.3.308				MAY 1998	1998	Subtropical Toxorhynchites rutilus (Coquillett) frequently overwinter as 4th instars in treeholes of peninsular Florida. Exposure from hatch to short daylengths induced 4th instar diapause in over 50% of wild T. rutilus from southern Florida. Short daylengths and lower temperatures significantly reduced prey consumption rates. At a low frequency, diapausing larvae killed prey without consuming, which behavior increased with time in the 4th instar and was distinct from killing by prepupae. Termination of diapause by transfer of 4th instars to long daylengths was accompanied by an increase in prey consumption rate prior to pupation. Mean pupal masses were significantly affected by photoperiod and temperature treatments, confirming a correlation between heavier pupae and colder temperatures in the field. At 25 degrees C and 21 degrees C, female pupae were significantly larger than males, in contrast to no sexual size difference observed for continuous development at 27 degrees C. The composite index of performance (r'), an analog of the the per capita rate of increase, for diapausing cohorts was one-half to two-thirds of that estimated for non-diapausing cohorts, but temperature alone did not affect r' between 25 and 21 degrees C. Low rates of prey consumption during winter diapause may contribute to the relatively modest, albeit significant, effect of T. rutilus predation on mosquito abundance as estimated from long-term censuses of treeholes.									4	0	0	0	5	0	5			0013-8746	1938-2901		WOS:000074002600009		
J	Boehm, MC; Secor, SM								Energy budget models of specific dynamic action for the amphibians Ambystoma tigrinum and Bufo cognatus								INTEGRATIVE AND COMPARATIVE BIOLOGY				43	6			1038	1038						DEC 2003	2003						Annual Meeting of the Society-for-Integrative-and-Comparative-BiologyAnnual Meeting of the Society-for-Integrative-and-Comparative-Biology	20042004	Soc Integrative Comparative BiolSoc Integrative Comparative Biol	New Orleans, LANew Orleans, LA	0	0	0	0	0	0	0			1540-7063			WOS:000222235200941		
J	Berezina, Nadezhda				Berezina, Nadezhda/AAF-7317-2019; Berezina, Nadezhda A/R-1968-2016	Berezina, Nadezhda A/0000-0003-3057-5596; Berezina, Nadezhda/0000-0002-0919-4601			Food spectra and consumption rates of four amphipod species from the North-West of Russia								FUNDAMENTAL AND APPLIED LIMNOLOGY				168	4			317	326		10.1127/1863-9135/2007/0168-0317				2007	2007	Microscopic analysis of the gut contents of four native and invasive gammaridean amphipods Gammarus lacustris, Gammaracanthus loricatus, Gmelinoides fasciatus, Pontogammarus robustoides showed that these species are omnivorous to varying degrees. Mean percentage contribution to the gut content varied significantly between the food categories and between different-sized specimens for all species. Detritus was the major item in guts of juveniles of all species, contributing 70-100% in entire mass of gut content. Contribution of this food category in guts of adults significantly decreased where proportion of animal food significantly increased. Distinct size-dependent differentiation in food preferences was found for P robustoides, whereby juveniles are preferably detritivorous, mid-sized specimens choose macrophytes as a favorite food and large specimens are predators. The relationship between consumption rates (C-R, %) and wet weight of consumer body was approximated by exponential function. During predation, the diurnal consumption rate of all species ranged between 6 and 63% of body weight, being the lowest (5-22%) for the large species G. loricatus. The amount of consumed matter essentially increased when macrophytes (C-R = 14-84%) or detritus (C-R = 46-103%) were offered as food items. The predation index, the difference between losses in number of prey due to predation and the physiological requirements of a predator (G. loricatus case study), increased with an increasing density of prey and reached at maximum 50 %. Significant decreases in daily consumption rates of G. loricatus preying upon oligochaetes, chironomids and small amphipods were obtained at a decrease in prey availability. These results indicate high variability of consumption rates in the amphipods related to type, availability and amount of food.					Conference on Aquatic Ecology at the Dawn of the 12th CenturyConference on Aquatic Ecology at the Dawn of the 12th Century	OCT 03-07, 2005OCT 03-07, 2005	Russian Hydrobiol SocRussian Hydrobiol Soc	St Petersburg, RUSSIASt Petersburg, RUSSIA	20	0	0	0	21	0	21			1863-9135			WOS:000246815400004		
J	Uiterwaal, Stella F.; Mares, Courtney; DeLong, John P.				Uiterwaal, Stella/AAO-3825-2020	Uiterwaal, Stella/0000-0003-2745-5817; DeLong, John/0000-0003-0558-8213			Body size, body size ratio, and prey type influence the functional response of damselfly nymphs								OECOLOGIA				185	3			339	346		10.1007/s00442-017-3963-8				NOV 2017	2017	Predator-prey interactions play a crucial role in structuring food webs, and the functional response is one way to measure the strength of this interaction. Here, we examine how predator and prey body size affects the functional response of a generalist predator-damselfly nymphs-feeding on three prey types: copepods, Daphnia, and Chydorus. Our results suggest that consumption of copepods is independent of predator body size, while increased predator body size is associated with an increased space clearance rate for Daphnia and a reduced space clearance rate for Chydorus. When considered together, foraging rates on Daphnia and Chydorus (both cladocerans) are consistent with a hump-shaped functional response, with peak foraging rates occurring at an intermediate predator-prey size ratio. Thus, although most food web theory assumes allometric predator-prey links or peaked functional responses at intermediate predator-prey size ratios, our results suggest that both relationships may occur in food webs, in addition to size-independent functional responses.									12	0	0	0	11	0	11			0029-8549	1432-1939		WOS:000413691100002	28936547	
S	Islam, SS; Chapman, RB			NEW ZEALAND PLANT PROTECTION SOCIETY INC; NEW ZEALAND PLANT PROTECTION SOCIETY INC					Effect of temperature on predation by Tasmanian lacewing larvae								NEW ZEALAND PLANT PROTECTION, VOL 54		NEW ZEALAND PLANT PROTECTION-SERIES		54				244	247		10.30843/nzpp.2001.54.3748				2001	2001	A laboratory study investigated the predation and development rates of Tasmanian lacewing larvae (Micromus tasmaniae) under constant and fluctuating temperature regimes. Larval development and consumption of second instar cabbage aphid (Brevicoryne brassicae) increased linearly with constant temperatures between 10-30degreesC. Under fluctuating daily temperatures (10-25degreesC), development and consumption rates were equivalent to those found at a constant 25degreesC. Larvae consumed more aphids during later instars and a maximum consumption rate of approximately 10 aphids per day was recorded. Some aspects of larval behaviour are described.					54th Annual Conference of the New-Zealand-Plant-Protection-Society54th Annual Conference of the New-Zealand-Plant-Protection-Society	AUG 14-16, 2001AUG 14-16, 2001	New Zealand Plant Protect SocNew Zealand Plant Protect Soc	PALMERSTON NORTH, NEW ZEALANDPALMERSTON NORTH, NEW ZEALAND	3	0	0	0	5	0	6			1175-9003		*************	WOS:000177719600048		
J	Albertini, Alice; Marchi, Susanna; Ratti, Claudio; Burgio, Giovanni; Petacchi, Ruggero; Magagnoli, Serena				Albertini, Alice/H-9694-2019	Albertini, Alice/0000-0002-8498-6780			Bactrocera oleae pupae predation by Ocypus olens detected by molecular gut content analysis								BIOCONTROL				63	2			227	239		10.1007/s10526-017-9860-6				APR 2018	2018	The pupae of Bactrocera oleae (Diptera: Tephritidae) complete their development during autumn and winter in the soil, rather than in the drupe, resulting susceptible to edaphic predators. Environmentally friendly methods to control this olive pest involve the identification of its natural enemies. This study evaluated the role of Ocypus olens (Coleoptera: Staphylinidae) in the predation of B. oleae pupae, by means of molecular gut content analysis. Modified dry pitfall traps were used to collect live specimens from low-input olive orchards in Tuscany (Italy). Sampling was fine-tuned with a degree-day model estimating the presence of pest pupae in the soil. PCR analyses carried out on field-collected specimens demonstrated that O. olens is a predator of B. oleae, at least during autumn. These results are consistent with predictions of the degree-day model. Knowledge on species composition, traits and complementarity of the natural enemies of B. oleae pupae needs further investigation to advance conservation biological control strategies.									5	0	0	0	4	0	5			1386-6141	1573-8248		WOS:000427474800006		
J	GRODEN, E; DRUMMOND, FA; CASAGRANDE, RA; HAYNES, DL								COLEOMEGILLA-MACULATA (COLEOPTERA, COCCINELLIDAE) - ITS PREDATION UPON THE COLORADO POTATO BEETLE (COLEOPTERA, CHRYSOMELIDAE) AND ITS INCIDENCE IN POTATOES AND SURROUNDING CROPS								JOURNAL OF ECONOMIC ENTOMOLOGY				83	4			1306	1315		10.1093/jee/83.4.1306				AUG 1990	1990										63	2	0	0	63	0	65			0022-0493			WOS:A1990DU77400028		
J	MATHAVAN, S; MUTHUKRISHNAN, J; HELEENAL, GA								STUDIES ON PREDATION ON MOSQUITO LARVAE BY THE FISH MACROPODUS-CUPANUS								HYDROBIOLOGIA				75	3			255	258		10.1007/BF00006490				1980	1980										4	0	0	0	4	0	4			0018-8158			WOS:A1980KR66800009		
J	Iacarella, Josephine C.; Hudgins, Emma J.; Dick, Jaimie T. A.; Ricciardi, Anthony				Hudgins, Emma J/I-1985-2019	Hudgins, Emma J/0000-0002-8402-5111; Ricciardi, Anthony/0000-0003-1492-0054			Predatory behaviour of an invasive amphipod in response to varying conspecific densities under higher-order predation risk								CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES				75	1			131	140		10.1139/cjfas-2016-0417				JAN 2018	2018	Behavioural responses of invasive animals to biotic interactions can inform predictions of their consumptive impacts; however, such biotic contexts are often overlooked. Here, we assessed the interacting effect of conspecific and higher-order predation risk on the per capita consumption and behaviours of the invasive freshwater amphipod Gammarus pulex, using field microcosm and video-recorded lab experiments in Northern Ireland. Gammarus pulex exhibited higher per capita consumption in the presence of conspecifics, owing to reduced handling time of prey, regardless of fish presence and despite reduced swimming time and increased time spent physically interacting with each other. Consumption was lower in the presence of fish in the field, and handling time decreased with greater amphipod densities in the presence of fish cue in the lab. Our results show that impacts of G. pulex are independently influenced by conspecifics and predation risk, whereas handling time revealed an interacting effect of conspecific density and predation risk. Further assessments of the responses of invasive animals to biotic interactions could help explain variability in their impacts at local spatial scales.									2	0	0	0	2	0	2			0706-652X	1205-7533		WOS:000419137900013		
J	Tan, Xiaoling; Zhao, Jing; Zhang, Fan; Wang, Su				wang, su/AAC-6313-2019				Light dependency of life trails, reproduction, locomotion, and predation in the polyphagous ladybird Hippodamia variegata								ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA				152	3			200	208		10.1111/eea.12217				SEP 2014	2014	Light is regarded a key environmental cue influencing biological, physiological, and behavioral characteristics in insects. We compared the development, reproduction, locomotion, and predation ability of the predatory ladybird Hippodamia variegata (Goeze) (Coleoptera: Coccinellidae) under various photoperiods, light intensities, and light wavelengths. The results indicated long daylight, high light intensity, and particular colors light (blue, green, and yellow) could benefit H. variegata especially in shortening the period of immature development, increasing mating frequency (shorter mating and pre-oviposition periods), higher fecundity, and a higher proportion of eggs hatched. Average locomotion speed and prey consumption rate of H. variegata increased with prolonged day length and increased light intensity. However, very high intensity of light could inhibit predation rates. Furthermore, green and yellow wavelength conditions increased locomotion speed of H. variegata, and the number of prey consumed increased with increased wavelength. The present study not only revealed significant influences of light conditions on the development and fertility of H. variegata, it also provided sufficient empirical data to improve the efficiency of mass rearing and field releases of this predatory ladybird by regulation of light conditions during biological control applications.									3	1	0	0	4	0	4			0013-8703	1570-7458		WOS:000340575300003		
J	SOPP, P; WRATTEN, SD				Wratten, Steve D/J-3467-2013	Wratten, Steve D/0000-0002-5168-8277			RATES OF CONSUMPTION OF CEREAL APHIDS BY SOME POLYPHAGOUS PREDATORS IN THE LABORATORY								ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA				41	1			69	73		10.1111/j.1570-7458.1986.tb02173.x				MAY 1986	1986										36	0	1	0	36	0	38			0013-8703			WOS:A1986C995000010		
J	Zhang, Xiaoxiao; Lv, Jiale; Hu, Yue; Wang, Boming; Chen, Xi; Xu, Xuenong; Wang, Endong								Prey Preference and Life Table of Amblyseius orientalis on Bemisia tabaci and Tetranychus cinnabarinus								PLOS ONE				10	10					e0138820	10.1371/journal.pone.0138820				OCT 5 2015	2015	Amblyseius orientalis (Ehara) (Acari: Phytoseiidae) is a native predatory mite species in China. It used to be considered as a specialist predator of spider mites. However, recent studies show it also preys on other small arthropod pests, such as Bemisia tabaci (Gennadius) (Hemiptera: Aleyrodidae). Experiments were conducted to investigate (1) prey preference of A. orientalis between Tetranychus cinnabarinus (Boisd.) (Acari: Tetranychidae) and B. tabaci, and (2) development, consumption and life table parameters of A. orientalis when reared on T. cinnabarinus, B. tabaci or a mix of both prey species. When preying on different stages of T. cinnabarinus, A. orientalis preferred protonymphs, whereas when preying on different stages of B. tabaci, A. orientalis preferred eggs. When these two most preferred stages were provided together (T. cinnabarinus protonymphs and B. tabaci eggs), A. orientalis randomly selected its prey. Amblyseius orientalis was able to complete its life cycle on B. tabaci eggs, T. cinnabarinus protonymphs, or a mix of both prey. However, its developmental duration was 53.9% and 30.0% longer when reared on B. tabaci eggs than on T. cinnabarinus and a mix of both prey, respectively. In addition, it produced only a few eggs and its intrinsic rate of increase was negative when reared on B. tabaci eggs, which indicates that B. tabaci is not sufficient to maintain A. orientalis population. The intrinsic rates of increase were 0.16 and 0.23 when A. orientalis was fed on the prey mix and T. cinnabarinus, respectively. These results suggest that although B. tabaci is a poor food resource for A. orientalis in comparison to T. cinnabarinus, A. orientalis is able to sustain its population on a mix of both prey. This predatory mite may thus be a potential biological control agent of B. tabaci when this pest co-occurs with the alternative minor pest T. cinnabarinus.									103	1	0	0	71	0	103			1932-6203			WOS:000362499200008	26436422	
J	Zhang, Peiyu; Blonk, Brigitte A.; van den Berg, Reinier F.; Bakker, Elisabeth S.				Bakker, Elisabeth S/B-7185-2008; KNAW, NIOO-KNAW/A-4320-2012	Bakker, Elisabeth S/0000-0002-5900-9136; KNAW, NIOO-KNAW/0000-0002-3835-159X; van den Berg, Reinier/0000-0003-0983-2041			The effect of temperature on herbivory by the omnivorous ectotherm snail Lymnaea stagnalis								HYDROBIOLOGIA				812	1	SI		147	155		10.1007/s10750-016-2891-7				MAY 2018	2018	Rising temperatures likely affect the trophic interactions in temperate regions as global warming progresses. An open question is how a temperature rise may affect consumer pressure and plant abundance in shallow aquatic ecosystems, where most consumers are omnivorous. Interestingly, herbivory (plant-eating) is more prevalent toward low latitudes in ectotherms such as fish and aquatic invertebrates, and this may be temperature driven. We used pond snails (Lymnaea stagnalis L.) as a model aquatic ectotherm species and tested their consumption of both animal prey (Gammarus pulex L.) and plant material (Potamogeton lucens L.) at three different temperatures (15, 20, and 25A degrees C). Higher temperatures led to higher consumption rates by the omnivore on both plant food and animal prey when fed separately. When the food was offered simultaneously, the pond snails consistently preferred animal prey over plant material at all tested temperatures. However, the omnivore did consume plant material even though they had enough animal prey available to them. Based on our experiments, we conclude that with increasing temperatures, L. stagnalis will only increase their consumption rates but not change food preference. Further studies are needed to test the generality of our findings across aquatic species to predict the effect of warming on aquatic plant consumption.									16	0	0	0	16	0	16			0018-8158	1573-5117		WOS:000426783400011		
J	Takahashi, Kazutaka; Ichikawa, Tadafumi; Fukugama, Chika; Yamane, Misaki; Kakehi, Shigeho; Okazaki, Yuji; Kubota, Hiroshi; Furuya, Ken				Takahashi, Kazutaka/AAM-6305-2020	Takahashi, Kazutaka/0000-0002-5846-0240			In situ observations of a doliolid bloom in a warm water filament using a video plankton recorder: Bloom development, fate, and effect on biogeochemical cycles and planktonic food webs								LIMNOLOGY AND OCEANOGRAPHY				60	5			1763	1780		10.1002/lno.10133				SEP 2015	2015	We investigated distribution patterns of a doliolid (Dolioletta gegenbauri) bloom in relation to the physical environment using a video plankton recorder in the Oyashio-Kuroshio mixed water region. Using 12 km transects, doliolid blooms were encountered at a horizontal scale of about 2-3 km, which corresponds to submesoscale physical events. Doliolids were also consistently encountered in the subsurface layer above the pycnocline in warmer (> 14 degrees C) and higher-salinity (> 34) water masses, and seawater density was the most critical factor affecting distribution depth. Compared to previous studies, the density and biomass of the blooms observed in this study (77 mgC m(-3) and 4600 inds m(-3)) were highest in the open ocean. Bloom formation consisted of two phases; first, the seeding population of a nurse stage increased rapidly to 2000 inds m(-3) by asexual reproduction, followed by asexual production of phorozooids. Estimated population clearance rates revealed that these dense patches could potentially sweep the surrounding water within 2-3 d. The incidence of exhausted and shrunken zooids was significantly correlated with patch density, suggesting that mortality was due to overgrazing. Shrunken doliolids appeared to sink below the pycnocline, corresponding to 8-17% of the particulate organic carbon flux at 150 m. Hydromedusae, pelagic polycheates, and sapphirinid copepods preyed on the doliolids. These results indicate that doliolids, which were seeded by populations originating from the Kuroshio, formed dense blooms in response to submesoscale physical events and would alter the sinking particle properties (i.e., biological pump) and the epipelagic food web structure through their grazing and mortality.									10	0	0	0	10	0	11			0024-3590	1939-5590		WOS:000362227500021		
