PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Sheath, Danny J.; Andreou, Demetra; Britton, J. Robert				Britton, Robert/B-5040-2009	Britton, Robert/0000-0003-1853-3086			Interactions of warming and exposure affect susceptibility to parasite infection in a temperate fish species								PARASITOLOGY				143	10			1340	1346		10.1017/S0031182016000846				SEP 2016	2016	Predicting how elevated temperatures from climate change alter host-parasite interactions requires understandings of how warming affects host susceptibility and parasite virulence. Here, the effect of elevated water temperature and parasite exposure level was tested on parasite prevalence, abundance and burden, and on fish growth, using Pomphorhynchus laevis and its fish host Squalius cephalus. At 60 days post-exposure, prevalence was higher at the elevated temperature (22 degrees C) than ambient temperature (18 degrees C), with infections achieved at considerably lower levels of exposure. Whilst parasite number was significantly higher in infected fish at 22 degrees C, both mean parasite weight and parasite burden was significantly higher at 18 degrees C. There were, however, no significant relationships between fish growth rate and temperature, parasite exposure, and the infection parameters. Thus, whilst elevated temperature significantly influenced parasite infection rates, it also impacted parasite development rates, suggesting warming could have complex implications for parasite dynamics and host resistance.									6	0	0	0	6	0	6			0031-1820	1469-8161		WOS:000381218800013	27225942	
J	Huryn, Alexander D.; Benstead, Jonathan P.								Seasonal changes in light availability modify the temperature dependence of secondary production in an Arctic stream								ECOLOGY				100	6					e02690	10.1002/ecy.2690				JUN 2019	2019	Light and temperature are key drivers of ecosystem productivity, but synchrony of their annual cycles typically obscures their relative influence. The coupling of annual light-temperature regimes also drives complementary seasonal cycles of energy supply (primary production) and demand (metabolism), perhaps promoting temporal stability in carbon (C) storage and food web production that may be difficult to discern in most ecosystems. Spring-fed streams in the Arctic are subject to extreme annual fluctuations in light availability but have relatively stable water temperatures, which allows assessment of the independent effects of light and temperature. We used the unusual annual light and temperature regimes of Ivishak Spring, Alaska, USA (latitude 69 degrees N, annual water temperature range 4-7 degrees C) to test predictions about the effect of light availability on consumer productivity with minimally confounding effects of temperature. We predicted that (1) annual patterns of secondary production would follow patterns of primary production, rather than temperature, due to organic C limitation during winter darkness when photosynthesis is effectively halted, (2) C limitation would propagate from primary producers upward through several trophic levels, (3) the lack of temperature dependence during winter darkness would be expressed as anomalous Arrhenius plots of growth rates indicating decoupled production-temperature relationships, and (4) consumer diets would reflect C limitation during winter. As predicted, we found (1) lowest production by macroinvertebrates and Salvelinus malma (Dolly Varden char) at the lowest light levels rather than the lowest temperatures, (2) apparent winter C limitation propagated upward through three trophic levels, (3) anomalous Arrhenius plots indicating lack of temperature dependence of consumer growth rates during winter, and (4) lowest consumption of diatoms (by macroinvertebrates) and invertebrate prey (by S. malma) during winter. Together, these results indicate that light drives annual patterns of animal production in Ivishak Spring, with stable annual temperatures likely exacerbating C limitation of ectotherm metabolism during winter. The timing and severity of winter C limitation in this unusual Arctic-spring food web highlight a fundamental role for light-temperature synchrony in matching energy supply with demand in most other ecosystem types, thereby conferring a measure of stability in the metabolism of their food webs over annual time scales.									5	0	0	0	1	0	5			0012-9658	1939-9170		WOS:000474127300001	30854634	
J	Figueira, Will F.; Biro, Peter; Booth, David J.; Valenzuela, Vanessa C.				Figueira, Will/A-5163-2009	Figueira, Will/0000-0001-9472-8710; Booth, David/0000-0002-8256-1412; Biro, Peter/0000-0002-3565-240X			Performance of tropical fish recruiting to temperate habitats: role of ambient temperature and implications of climate change								MARINE ECOLOGY PROGRESS SERIES				384				231	239		10.3354/meps08057				MAY 29 2009	2009	The warming of coastal oceans due to climate change is increasing the overwinter survival of tropical fishes transported to temperate latitudes by ocean currents. However, the processes governing early post-arrival mortality are complex and can result in minimum threshold temperatures for overwinter survival, which are greater than those predicted based upon physiological temperature tolerances alone. This 3.5 mo laboratory study monitored the early performance of a tropical damselfish Abudefduf vaigiensis that occurs commonly during austral summer along the SE Australian coast, under nominal summer and winter water temperatures, and compares results with a co-occurring year-round resident of the same family, Parma microlepis. Survivorship, feeding rate, growth and burst swimming ability (as a measure of predator escape ability) were all reduced for the tropical species at winter water temperatures compared to those in summer, whereas the temperate species experienced no mortality and only feeding rate was reduced at colder temperatures. These results suggest that observed minimum threshold survival temperatures may be greater than predicted by physiology alone, due to lowered food intake combined with increased predation risk (a longer time at vulnerable sizes and reduced escape ability). Overwinter survival is a significant hurdle in pole-ward range expansions of tropical fishes, and a better understanding of its complex processes will allow for more accurate predictions of changes in biodiversity as coastal ocean temperatures continue to increase due to climate change.									46	0	0	0	46	1	47			0171-8630			WOS:000267404000019		
J	Yao, H.; Zheng, W.; Tariq, K.; Zhang, H.				TARIQ, KALEEM/J-7875-2015	TARIQ, KALEEM/0000-0002-0951-509X			Functional and Numerical Responses of Three Species of Predatory Phytoseiid Mites (Acari: Phytoseiidae) to Thrips flavidulus (Thysanoptera: Thripidae)								NEOTROPICAL ENTOMOLOGY				43	5			437	445		10.1007/s13744-014-0229-6				OCT 2014	2014	Phytoseiid mites are considered the most effective natural enemies of pest mites. They also have been shown to attack pest thrips. It is unknown, however, whether phytoseiid mites can reduce high densities of Thrips flavidulus (Bagnall). We addressed this question by the study of functional and numerical responses. The aim of this research was to evaluate the potential predation success of the adults of three predatory mites, Neoseiulus cucumeris (Oudemans), Neoseiulus barkeri (Hughes), and Euseius nicholsi (Ehara & Lee), against the first-instar of T. flavidulus in a climatic chamber at five different temperatures. The results showed that the functional responses of those predators reflected the Holling type II functional response and were density dependent and positively related to temperature. For the three predatory mites, predation and successful attack rates increased with increasing temperature up to 26A degrees C, reducing afterward. Handling time had the opposite trend. Reproductive ability also increased with an increase in temperature and prey consumption.									8	3	0	0	9	0	11			1519-566X	1678-8052		WOS:000342213800007	27193954	
J	Tremont, Rachel M.; Harding, Juliana M.; Allen, Dennis M.								Effects of within-season temperature variations on the early life history of two estuarine demersal fishes								ENVIRONMENTAL BIOLOGY OF FISHES				99	1			79	94		10.1007/s10641-015-0455-8				JAN 2016	2016	Cultured naked goby (Gobiosoma bosc) and striped blenny (Chasmodes bosquianus) larvae were used to compare life history parameters for early and late periods within a long spawning season during which temperature increased by approximately 10 A degrees C. Hatch lengths, growth rates, larval period duration, settlement length, survivorship, and other metrics of these serial spawners were determined for larvae hatched during early and late time periods with ambient average weekly water temperatures of 20.8 (standard deviation +/- 2.1 A degrees C) and 29.0 (+/- 1.0), respectively. Cultured fishes provided parameter estimates in the absence of predation mortality and with constant prey availability. Four hypotheses were tested for each species: 1) total length at hatch is not related to temperature, 2) pelagic larval period (PLD) is negatively related to temperature, 3) growth rates and survivorship are positively related to temperature, and 4) flexion and settlement lengths are negatively related to temperature. For both gobies and blennies, hatch length decreased with increasing temperature, but was not significantly related to survivorship. Larval blennies retained the yolk-sac longer than gobies. At higher temperatures, striped blenny flexion length, settlement length, PLD, and instantaneous mortality significantly decreased while instantaneous growth in length increased. Naked goby flexion lengths, settlement lengths, PLD, and mortality rates also declined with increasing water temperatures while instantaneous growth rates increased with increasing water temperatures. Average growth in length did not change significantly with temperature for either species. Survivorship in both fishes was lowest during 0 to 6 days post hatch (dph) coincident with the yolk-sac and first feeding stages. Survivorship significantly increased with larval fish total length and age (dph) for both species and time periods. Average estimated striped blenny percentage survival increased by an order of magnitude (similar to 3 to similar to 32 %) with increasing temperature while average naked goby percentage survival increased from similar to 3 % (early) to similar to 11 % (late) over the 8.3 A degrees C temperature range examined. The observed life history parameter variation with seasonal temperature changes likely function to ensure survival to settlement for at least some cohorts within a year class as part of a bet-hedging life history strategy. Data from cultured fishes provide a baseline for future evaluation of demographics and rates from field collections.									1	0	0	0	1	0	1			0378-1909	1573-5133		WOS:000366502600008		
J	Fouzai, Nadia; Opdal, Anders F.; Jorgensen, Christian; Fiksen, Oyvind				Fiksen, Oyvind/F-1771-2011; Fiksen, Oyvind/M-4402-2019; Jorgensen, Christian/B-4453-2009	Fiksen, Oyvind/0000-0002-9687-5842; Jorgensen, Christian/0000-0001-7087-4625			Effects of temperature and food availability on larval cod survival: a model for behaviour in vertical gradients								MARINE ECOLOGY PROGRESS SERIES				529				199	212		10.3354/meps11326				JUN 8 2015	2015	Recruitment success in living marine resources is variable due to high survival variability of early life stages. Improving our understanding of how environmental and ecological factors mechanistically interact and influence larval fish growth and survival is necessary to better predict year-class strength and expected physiological and behavioural responses to climate warming. We use a state-dependent optimality model for the behaviour of larval Atlantic cod Gadus morhua to analyse trade-offs related to growth and survival. Temperature-dependent maximum growth rates and vertical profiles of temperature and stochastic prey availability are used as inputs within a mechanistic modelling framework that finds optimal behavioural strategies of vertical migration and foraging activity. The fitness criterion used is maximization of survival probability until the larvae reach a given body size (15 mm). Detailed descriptions of predation, physiology, growth and survival of larval cod emerge from simulations of the optimal strategies. The model shows that the effect of temperature on survival is complex. Increasing temperature may lead to faster growth and higher survival, but only when there is sufficient food. In poor food environments, higher temperatures make larvae more susceptible to predation as they take higher risks to satisfy their metabolic costs. Overall, these results suggest that larval Atlantic cod, especially those from warmer-water stocks, may experience reduced survival and recruitment in climate-change scenarios that predict both elevated temperatures and reduced food supply.									7	0	0	0	6	0	7			0171-8630	1616-1599		WOS:000356076000015		
J	Rall, Bjoern C.; Vucic-Pestic, Olivera; Ehnes, Roswitha B.; Emmerson, Mark; Brose, Ulrich				Brose, Ulrich/I-3488-2014; Brose, Ulrich/AAT-7547-2020; Rall, Bjoern/G-1508-2013	Brose, Ulrich/0000-0001-9156-583X; Rall, Bjoern/0000-0002-3191-8389; , Roswitha/0000-0003-2457-7130			Temperature, predator-prey interaction strength and population stability								GLOBAL CHANGE BIOLOGY				16	8			2145	2157		10.1111/j.1365-2486.2009.02124.x				AUG 2010	2010	Warming could strongly stabilize or destabilize populations and food webs by changing the interaction strengths between predators and their prey. Predicting the consequences of warming requires understanding how temperature affects ingestion (energy gain) and metabolism (energy loss). Here, we studied the temperature dependence of metabolism and ingestion in laboratory experiments with terrestrial arthropods (beetles and spiders). From this data, we calculated ingestion efficiencies (ingestion/metabolism) and per capita interaction strengths in the short and long term. Additionally, we investigated if and how body mass changes these temperature dependencies. For both predator groups, warming increased metabolic rates substantially, whereas temperature effects on ingestion rates were weak. Accordingly, the ingestion efficiency (the ratio of ingestion to metabolism) decreased in all treatments. This result has two possible consequences: on the one hand, it suggests that warming of natural ecosystems could increase intrinsic population stability, meaning less fluctuations in population density; on the other hand, decreasing ingestion efficiencies may also lead to higher extinction risks because of starvation. Additionally, predicted long-term per capita interaction strengths decreased with warming, which suggests an increase in perturbation stability of populations, i.e., a higher probability of returning to the same equilibrium density after a small perturbation. Together, these results suggest that warming has complex and potentially profound effects on predator-prey interactions and food-web stability.									214	3	0	0	197	1	216			1354-1013	1365-2486		WOS:000279443800001		
J	Pangle, Kevin L.; Peacor, Scott D.								Temperature gradients, not food resource gradients, affect growth rate of migrating Daphnia mendotae in Lake Michigan								JOURNAL OF GREAT LAKES RESEARCH				36	2			345	350		10.1016/j.jglr.2010.01.005				JUN 2010	2010	Zooplankton production plays a critical role in the Great Lakes ecosystem, and vertical migration, which is exhibited by many zooplankton species, could affect production. We examined the effects of water temperature and food resource gradients on the growth rate of zooplankton undergoing vertical migration in Lake Michigan. In three laboratory experiments, juvenile Daphnia mendotae, native herbivorous cladocerans, were incubated for 5 days at water temperatures associated with the epilimnion and deep chlorophyll maxima (DCM) of Lake Michigan and were fed food resources collected directly from these regions. Growth rate strongly depended on water temperature, as Daphnia incubated at the epilimnetic temperature (21 degrees C) grew 42% faster than those at the DCM temperature (8 degrees C). Growth rate of Daphnia that alternated between the two temperatures every 12 h (0.108 day(-1)) was similar to the arithmetic average growth rate of the two water temperature treatment extremes (0.110 day(-1)), suggesting fluctuating temperatures alone do not substantially influence Daphnia growth. In contrast, food resources derived from different depths did not affect growth rate, nor was there a significant interaction between food resource origin and water temperature effects. Our results indicate that vertical migration will reduce growth rate, and hence zooplankton production, through reduced temperature, not from changes in resources. Consideration of the effects of vertical migration, especially given the known variability in this behavior, may substantially improve zooplankton production estimates in the Great Lakes. (C) 2010 Elsevier B.V. All rights reserved.									8	0	0	0	5	0	8			0380-1330			WOS:000278389700016		
J	Lang, Birgit; Rall, Bjoern C.; Brose, Ulrich				Brose, Ulrich/AAT-7547-2020; Rall, Bjoern/G-1508-2013; Brose, Ulrich/I-3488-2014	Brose, Ulrich/0000-0001-9156-583X; Rall, Bjoern/0000-0002-3191-8389; Lang, Birgit/0000-0002-7514-4573			Warming effects on consumption and intraspecific interference competition depend on predator metabolism								JOURNAL OF ANIMAL ECOLOGY				81	3			516	523		10.1111/j.1365-2656.2011.01931.x				MAY 2012	2012	1. Model analyses show that the stability of population dynamics and food web persistence increase with the strength of interference competition. Despite this critical importance for community stability, little is known about how external factors such as the environmental temperature affect intraspecific interference competition.2. We aimed to fill this void by studying the functional responses of two ground beetle species of different body size, Pterostichus melanarius and Poecilus versicolor. These functional response experiments were replicated across four predator densities and two temperatures to address the impact of temperature on intraspecific interference competition.3. We generally expected that warming should increase the speed of movement, encounter rates and in consequence interference among predator individuals. In our experiment, this expectation was supported by the results obtained for the larger predator, P. melanarius, whereas the opposite pattern characterized the interference behaviour of the smaller predator P. versicolor.4. These results suggest potentially nontrivial implications for the effects of environmental temperature on intraspecific interference competition, for which we propose an explanation based on the different sensitivity to warming of metabolic rates of both species. As expected, increasing temperature led to stronger interference competition of the larger species, P. melanarius, which exhibited a weaker increase in metabolic rate with increasing temperature. The stronger increase in the metabolic rate of the smaller predator, P. versicolor, had to be compensated by increasing searching activity for prey, which did not leave time for increasing interference.5. Together, these results suggest that any generalization how interference competition responds to warming should also take the species' metabolic response to temperature increases into account.									57	1	0	0	55	1	58			0021-8790	1365-2656		WOS:000302613300002	22112157	
J	Straile, Dietmar; Adrian, Rita; Schindler, Daniel E.				Straile, Dietmar/A-4065-2008	Straile, Dietmar/0000-0002-7441-8552			Uniform Temperature Dependency in the Phenology of a Keystone Herbivore in Lakes of the Northern Hemisphere								PLOS ONE				7	10					e45497	10.1371/journal.pone.0045497				OCT 5 2012	2012	Spring phenologies are advancing in many ecosystems associated with climate warming causing unpredictable changes in ecosystem functioning. Here we establish a phenological model for Daphnia, an aquatic keystone herbivore based on decadal data on water temperatures and the timing of Daphnia population maxima from Lake Constance, a large European lake. We tested this model with long-term time-series data from two lakes (Muggelsee, Germany; Lake Washington, USA), and with observations from a diverse set of 49 lakes/sites distributed widely across the Northern Hemisphere (NH). The model successfully captured the observed temporal variation of Daphnia phenology in the two case study sites (r(2) = 0.25 and 0.39 for Muggelsee and Lake Washington, respectively) and large-scale spatial variation in the NH (R-2 = 0.57). These results suggest that Daphnia phenology follows a uniform temperature dependency in NH lakes. Our approach - based on temperature phenologies - has large potential to study and predict phenologies of animal and plant populations across large latitudinal gradients in other ecosystems.									15	0	0	0	10	0	15			1932-6203			WOS:000309827300011	23071520	
J	Kang, Hee Chang; Jeong, Hae Jin; Lim, An Suk; Ok, Jin Hee; You, Ji Hyun; Park, Sang Ah; Lee, Sung Yeon; Eom, Se Hee				Jeong, hae jin/B-8908-2009	Kang, Hee Chang/0000-0003-0777-8459; Lim, An Suk/0000-0003-4879-1166			Effects of temperature on the growth and ingestion rates of the newly described mixotrophic dinoflagellate Yihiella yeosuensis and its two optimal prey species								ALGAE				35	3			263	275		10.4490/algae.2020.35.8.20				SEP 2020	2020	Water temperature is known to affect the growth and feeding of marine dinoflagellates. Each dinoflagellate species grows well at a certain optimal temperature but dies at very cold and hot temperatures. Thus, changes in water temperatures driven by global warming and extremely high or low temperatures can affect the distribution of dinoflagellates. Yihiella yeosuensis is a mixotrophic dinoflagellate that can feed on only the cryptophyte Teleaulax amphioxeia and the chlorophyte Pyramimonas sp. Furthermore, it grows fast mixotrophically but rarely grows photosynthetically. We explored the direct and indirect effects of water temperature on the growth and ingestion rates of Y. yeosuensis feeding on T. amphioxeia and the growth rates of T. amphioxeia and Pyramimonas sp. under 7 different water temperatures (535 degrees C). Both the autotrophic and mixotrophic growth rates of Y. yeosuensis on T. amphioxeia were significantly affected by temperature. Under the mixotrophic and autotrophic conditions, Y. yeosuensis survived at 10-25 degrees C, but died at 5 degrees C and >= 30 degrees C. The maximum mixotrophic growth rate of Y. yeosuensis on T. amphioxeia (1.16 d(-1)) was achieved at 25 degrees C, whereas the maximum autotrophic growth rate (0.16 d(-1)) was achieved at 15 degrees C. The maximum ingestion rate of Y. yeosuensis on T. amphioxeia (0.24 ng C predator(-1) d(-1)) was achieved at 25 degrees C. The cells of T. amplitoxela survived at 10-25 degrees C, but died at 5 and >= 30 degrees C. The cells of Pyramimonas sp. survived at 5-25 degrees C, but died at 30 degrees C. The maximum growth rate of T. amphioxeia (0.72 d(-1)) and Pyramimonas sp. (0.75 d(-1)) was achieved at 25 degrees C. The abundance of Y. yeosuensis is expected to be high at 25 degrees C, at which its two prey species have their highest growth rates, whereas Y. yeosuensis is expected to be rare or absent at 5 degrees C or >= 30 degrees C at which its two prey species do not survive or grow. Therefore, temperature can directly or indirectly affect the population dynamics and distribution of Y. yeosuensis.									0	0	0	0	0	0	0			1226-2617	2093-0860		WOS:000574269300005		
J	Logan, J. David; Wolesensky, Wilmam								Accounting for temperature in predator functional responses								NATURAL RESOURCE MODELING				20	4			549	574						WIN 2007	2007	A rational mechanism that integrates temperature-mediated activity cycles into standard predator functional responses is presented. Daily temperature variations strongly influence times that predators can search for prey, and they affect the activity periods of prey, thereby modifying their detection by predators. Thus, key parameters in the functional response, the search time and the detection, become temperature-dependent. These temperature mediated responses are included in discrete-time population growth models, and it is shown how environmental temperature variations, such as those that may occur under global climate change, can affect population levels. As an illustration, a logistic growth model with a stochastic, temperature-dependent predation term is examined, and the response to both average temperature levels and temperature variability is quantified. We infer, through simulations, that predation and prey abundance are strongly affected by mean temperature, temperature amplitudes, and increasing uncertainty in predicting temperature levels and variation, thus confirming many qualitative conclusions in the ecological literature. In particular, we show that increased temperature variability increases oscillations in the system and leads to increased probability of extinction of the prey.									8	0	0	0	8	0	8			0890-8575	1939-7445		WOS:000251341200003		
J	Logan, J. David; Wolesensky, William; Joern, Anthony								Temperature-dependent phenology and predation in arthropod systems								ECOLOGICAL MODELLING				196	3-4			471	482		10.1016/j.ecolmodel.2006.02.034				JUL 25 2006	2006	A central issue in ecology is to determine how environmental variations associated with global climate change, especially changing temperatures, affect trophic interactions in various ecosystems. This paper develops a temperature-dependent, stage-based, discrete, cohort model of the population dynamics of an insect pest under pressure from a predator. Guided by experimental data, the model is applied specifically to predation of grasshoppers by rangeland lycosid spiders. The development rate of insect arthropods is strongly affected by temperature, and these temperature-dependent phenological effects couple with shifts in the daily activity periods for both prey and predator, thereby increasing or decreasing opportunities for interaction. The model addresses these effects quantitatively by introducing a temperature-dependent, joint-activity factor that enters the predator's functional response. The model also includes a prey mortality rate that is temperature-dependent through the prey development rate. The model is parameterized using field and experimental data for spiders and grasshoppers. We investigate the effect of the solar power index (sunlight), mean temperature, and temperature variation, as measured by amplitude, on the developmental times and survivorship, both with, and without, predation. We conclude that increasing variation in temperature results in a stronger relative effect on survivorship due to predation. (c) 2006 Elsevier B.V. All rights reserved.									78	2	0	0	74	1	80			0304-3800	1872-7026		WOS:000238994800015		
J	Jalali, Mohammad Amin; Tirry, Luc; De Clercq, Patrick				Jalalian, Mohammad/E-2042-2018; Jalali, M. Amin/Y-6937-2018; De Clercq, Patrick/B-5721-2015	Jalali, M. Amin/0000-0003-4034-541X; De Clercq, Patrick/0000-0003-0664-1602			Effect of temperature on the functional response of Adalia bipunctata to Myzus persicae								BIOCONTROL				55	2			261	269		10.1007/s10526-009-9237-6				APR 2010	2010	The effect of temperature on the functional response of female adults of the two-spot ladybird, Adalia bipunctata L. (Coleoptera: Coccinellidae) was examined in petri dish arenas containing sweet pepper leaves infested with different densities of the green peach aphid, Myzus persicae (Sulzer) (Hemiptera: Aphididae). The predator showed a type II functional response at three tested temperatures ranging from 19A degrees C to 27A degrees C. The theoretical maximum number of prey captured by the predator increased with temperature. Based on the random predator equation, the estimated attack rates ranged from 0.13 h(-1) at 19A degrees C to 0.35 h(-1) at 27A degrees C on a leaf area of 20-25 cm(2). There was no significant difference between the attack rates of the predator at 23A degrees C and 27A degrees C. Handling time significantly decreased as temperature increased from 19A degrees C (0.39 h) to 27A degrees C (0.24 h). This study shows that A. bipunctata displays high predation rates on M. persicae for a wide range of temperatures, indicating its potential for augmentative releases against this aphid pest. The limitations of the predictions generated by functional response experiments are discussed.									54	5	0	0	52	0	60			1386-6141	1573-8248		WOS:000275536500006		
J	Velasco, L. A.								Effect of microalgal concentration and water temperature on the physiology of the Caribbean scallops Argopecten nucleus and Nodipecten nodosus								JOURNAL OF SHELLFISH RESEARCH				25	3			823	831						DEC 2006	2006	Argopecten nucleus and Nodipecten nodosus are two Caribbean scallops occurring in Colombia, which have recently been selected for artificial culture based on their high commercial value. As part of an effort to develop culture technology for these species, we studied the effects of food concentration and temperature on feeding rates (filtration, ingestion, and absorption), oxygen consumption, ammonium excretion and scope for growth in adults of the two scallop species. We tested the effects of four concentrations of the microalga Isochrysis galbana (10, 20, 40 and 60 cells mu L-1) at three water temperatures (20, 25 and 28 degrees C), at a constant salinity of 36 parts per thousand. The results showed that increases in food concentration induced increases in feeding rate, oxygen consumption and growth potential, but at values of 60 cells mu L-1 these variables decreased, indicating saturation of the digestive tract. The excretion rate increased at low food concentrations, particularly at the middle (25 degrees C) and/or at the highest temperature tested (28 degrees C). This suggested utilization of endogenous proteins as a supplementary energy source under these conditions. The increase in temperature had no significant effect on the feeding variables or on the scope for growth of A. nucleus, but raised the N. nodosus ones. All the physiological rates for the two species were similar except for oxygen consumption, which was greater in N. nodosus than in A. nucleus. Using values obtained for the algae concentrations, which produced the greatest growth potential. the optimal value for I. galballa for both the scallops was 40 cells mu L-1, whereas the optimal temperature for N. nodosus was 25 degrees C. There was no single optimal temperature for A. nucleus. which functioned equally well at between 20 degrees C and 28 degrees C.									12	0	0	0	12	3	14			0730-8000			WOS:000242839700004		
J	Voutilainen, A.; Huuskonen, H.				Voutilainen, Ari/H-3406-2019; Voutilainen, Ari/AAC-1654-2020	Voutilainen, Ari/0000-0002-0664-2675; Huuskonen, Hannu/0000-0001-5609-768X			Long-term changes in the water quality and fish community of a large boreal lake affected by rising water temperatures and nutrient-rich sewage discharges - with special emphasis on the European perch								KNOWLEDGE AND MANAGEMENT OF AQUATIC ECOSYSTEMS					397					03	10.1051/kmae/2010017				2010	2010	In this study, we report the changes in the water quality and fish community of a large boreal lake (Lake Pyhaselka, Finland) in 1975-2005, when the lake was affected first by industrial and municipal sewage discharge and then by rising water temperatures. In the 1980s, the lake's trophic state proceeded from oligotrophic to mesotrophic, which favoured cyprinids. The increased cyprinid density strengthened the competition pressure on perch (Perca fluviatilis) reducing the growth rates of young perch. The lake's trophic state shifted from mesotrophic back to oligotrophic in the 1990s as a result of effective treatment of sewage waters. The water temperature in Lake Pyhaselka rose from the beginning to the end of the monitoring period. The higher temperature favoured perch. In future, the warming may benefit pikeperch (Sander lucioperca) even more than perch. This will probably affect the perch population, as pikeperch prey effectively on perch.									7	0	0	0	7	0	7			1961-9502			WOS:000280888900003		
J	Reglero, P.; Ortega, A.; Balbin, R.; Abascal, F. J.; Medina, A.; Blanco, E.; de la Gandara, F.; Alvarez-Berastegui, D.; Hidalgo, M.; Rasmuson, L.; Alemany, F.; Fiksen, O.				Fiksen, Oyvind/M-4402-2019; Balbin, Rosa/F-8210-2010; Blanco, Edurne/AAH-3390-2019; de la GAndara, Fernando/ABC-4724-2020; Medina, Antonio/A-1624-2008; Abascal, Francisco/AAF-4118-2019; Fiksen, Oyvind/F-1771-2011; de la Gandara, Fernando/H-5377-2017	Balbin, Rosa/0000-0001-5231-1300; Medina, Antonio/0000-0001-5609-3574; Abascal, Francisco/0000-0002-8550-8617; Fiksen, Oyvind/0000-0002-9687-5842; de la Gandara, Fernando/0000-0001-6045-7510; Blanco, Edurne/0000-0002-7867-9514			Atlantic bluefin tuna spawn at suboptimal temperatures for their offspring								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				285	1870					20171405	10.1098/rspb.2017.1405				JAN 10 2018	2018	Life-history traits such as spawning migrations and timing of reproduction are adaptations to specific environmental constraints and seasonal cycles in many organisms' annual routines. In this study we analyse how offspring fitness constrains spawning phenology in a large migratory apex predator, the Atlantic bluefin tuna. The reproductive schedule of Atlantic bluefin tuna varies between spawning sites, suggesting plasticity to local environmental conditions. Generally, temperature is considered to be the main constraint on tuna spawning phenology. We combine evidence from long-term field data, temperature-controlled rearing experiments on eggs and larvae, and a model of egg fitness, and show that Atlantic bluefin tuna do not spawn to optimize egg and larval temperature exposure. The timing of spawning leads to temperature exposure considerably lower than optimal at all spawning grounds across the Atlantic Ocean. The early spawning is constrained by thermal inhibition of egg hatching and larval growth rates, but some other factors must prevent later spawning. Matching offspring with ocean productivity and the prey peak might be an important driver for bluefin tuna spawning phenology. This finding is important for predictions of reproductive timing in future climate warming scenarios for bluefin tuna.									19	0	0	0	17	0	19			0962-8452	1471-2954		WOS:000419973000001	29321292	
J	Bonaviri, Chiara; Graham, Michael; Gianguzza, Paola; Shears, Nick T.								Warmer temperatures reduce the influence of an important keystone predator								JOURNAL OF ANIMAL ECOLOGY				86	3			490	500		10.1111/1365-2656.12634				MAY 2017	2017	Predator-prey interactions may be strongly influenced by temperature variations in marine ecosystems. Consequently, climate change may alter the importance of predators with repercussions for ecosystem functioning and structure. In North-eastern Pacific kelp forests, the starfish Pycnopodia helianthoides is known to be an important predator of the purple sea urchin Strongylocentrotus purpuratus. Here we investigated the influence of water temperature on this predator-prey interaction by: (i) assessing the spatial distribution and temporal dynamics of both species across a temperature gradient in the northern Channel Islands, California, and (ii) investigating how the feeding rate of P.helianthoides on S.purpuratus is affected by temperature in laboratory tests. On average, at sites where mean annual temperatures were <14 degrees C, P.helianthoides were common, S.purpuratus was rare and kelp was persistent, whereas where mean annual temperatures exceeded 14 degrees C, P.helianthoides and kelp were rare and S.purpuratus abundant. Temperature was found to be the primary environmental factor influencing P.helianthoides abundance, and in turn P.helianthoides was the primary determinant of S.purpuratus abundance. In the laboratory, temperatures >16 degrees C (equivalent to summer temperatures at sites where P.helianthoides were rare) reduced predation rates regardless of predator and prey sizes, although larger sea urchins were consumed only by large starfishes. These results clearly demonstrate that the effect of P.helianthoides on S.purpuratus is strongly mediated by temperature, and that the local abundance and predation rate of P.helianthoides on sea urchins will likely decrease with future warming. A reduction in top-down control on sea urchins, combined with other expected impacts of climate change on kelp, poses significant risks for the persistence of kelp forests in the future.									12	1	0	0	10	0	12			0021-8790	1365-2656		WOS:000398826400009	28075025	
