PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Menge, Bruce A.; Cerny-Chipman, Elizabeth B.; Johnson, Angela; Sullivan, Jenna; Gravem, Sarah; Chan, Francis				Menge, Bruce/I-6571-2012	Gravem, Sarah/0000-0002-3857-9930			Sea Star Wasting Disease in the Keystone Predator Pisaster ochraceus in Oregon: Insights into Differential Population Impacts, Recovery, Predation Rate, and Temperature Effects from Long-Term Research								PLOS ONE				11	5					e0153994	10.1371/journal.pone.0153994				MAY 4 2016	2016	Sea star wasting disease (SSWD) first appeared in Oregon in April 2014, and by June had spread to most of the coast. Although delayed compared to areas to the north and south, SSWD was initially most intense in north and central Oregon and spread southward. Up to 90% of individuals showed signs of disease from June-August 2014. In rocky intertidal habitats, populations of the dominant sea star Pisaster ochraceus were rapidly depleted, with magnitudes of decline in density among sites ranging from -2x to -9x (59 to 84%) and of biomass from -2.6x to -15.8x (60 to 90%) by September 2014. The frequency of symptomatic individuals declined over winter and persisted at a low rate through the spring and summer 2015 (similar to 5-15%, at most sites) and into fall 2015. Disease expression included six symptoms: initially with twisting arms, then deflation and/or lesions, lost arms, losing grip on substrate, and final disintegration. SSWD was disproportionally higher in orange individuals, and higher in tidepools. Although historically P. ochraceus recruitment has been low, from fall 2014 to spring 2015 an unprecedented surge of sea star recruitment occurred at all sites, ranging from similar to 7x to 300x greater than in 2014. The loss of adult and juvenile individuals in 2014 led to a dramatic decline in predation rate on mussels compared to the previous two decades. A proximate cause of wasting was likely the "Sea Star associated Densovirus" (SSaDV), but the ultimate factors triggering the epidemic, if any, remain unclear. Although warm temperature has been proposed as a possible trigger, SSWD in Oregon populations increased with cool temperatures. Since P. ochraceus is a keystone predator that can strongly influence the biodiversity and community structure of the intertidal community, major community-level responses to the disease are expected. However, predicting the specific impacts and time course of change across west coast meta-communities is difficult, suggesting the need for detailed coast-wide investigation of the effects of this outbreak.									40	0	0	0	29	0	40			1932-6203			WOS:000375676400036	27144391	
J	Elliott, J. Malcolm; Allonby, J. Derek								An experimental study of ontogenetic and seasonal changes in the temperature preferences of unfed and fed brown trout, Salmo trutta								FRESHWATER BIOLOGY				58	9			1840	1848		10.1111/fwb.12173				SEP 2013	2013	1. This study tests the hypothesis that the temperature preferences of brown trout, Salmo trutta, vary in relation to: (i) their mass and hence their age (0+, 1+, 2+, 3+); (ii) the season (spring, summer, autumn) and hence the acclimation temperature; and (iii) whether or not the fish are fed. The experiments were performed in still water in a 3-m-long artificial channel (water depth, 0.28m). There was a temperature gradient from 25 to 0 degrees C along the channel.2. Experiments were for 0+ trout in May and for 0+, 1+, 2+ and 3+ trout in August and November. In each month, five trout of the same age were not fed for 2days, and then one fish was placed in the section at noon and left for 24-h habituation. The next day, starting at noon, the position of the fish was noted every 2h over 24h, and the temperature at this position was measured (n=13 readings). This procedure was repeated for each of the five fish (n=65 readings for trout of the same age in each month) and then with five continuously fed trout of the same age as the unfed trout.3. For all trout, there was a diel variation in recorded temperatures at the observed positions with the lowest values in the day and the highest at night. This diel variation was slight for 0+ trout, but more marked for older trout, especially 2+ and 3+ fish. The overall mean preferred temperature decreased markedly with trout mass and age from 16.3 degrees C for 0+ unfed fish to 12.0 degrees C for 3+ unfed fish and from 14.5 degrees C for 0+ fed fish to 9.5 degrees C for 3+ fed fish. The mean preferred temperature was always lower for fed trout than for unfed trout.4. There was also an ontogenetic increase in the variation in individual temperature preferences around the mean value for both unfed and fed trout (CV% increased with fish mass and age). Neither the season (spring, summer, autumn) nor the acclimation temperature had any obvious effect on the mean preferred temperature.5. Therefore, the temperature preferences of brown trout were not constant but varied ontogenetically and whether or not the fish were fed. It is concluded from comparisons with earlier studies that the temperature preferences for fed juveniles (0+, 1+) were similar to their optimum temperature for growth rate, whereas the lower values for older fed trout were similar to their temperature for maximum conversion efficiency of energy intake to growth, thereby optimising growth efficiency rather than growth rate.									11	0	0	0	10	0	11			0046-5070			WOS:000321328800007		
J	Mori, M.; Butterworth, D. S.								A first step towards modelling the krill-predator dynamics of the Antarctic ecosystem								CCAMLR SCIENCE				13				217	277						2006	2006	The history of human harvests of seals, whales, fish and krill in the Antarctic is summarised briefly, and the central role played by krill emphasised. The background to the hypothesis of a krill surplus in the mid-20th century is described, and the information on population and trend levels that has become available since the postulate was first advanced is discussed. The objective of the study is to determine whether predator-prey interactions alone can broadly explain observed population trends without the need for recourse to environmental change hypotheses. A model is developed including krill, four baleen whale (blue, fin, humpback and minke) and two seal (Antarctic fur and crabeater) species. The model commences in 1780 (the onset of fur seal harvests) and distinguishes the Atlantic/Indian and Pacific Ocean sectors of the Southern Ocean in view of the much larger past harvests in the former. A reference case and six sensitivities are fitted to available data on predator abundances and trends, and the plausibility of the results and the assumptions on which they are based is discussed, together with suggested further areas for investigation. Amongst the key inferences of the study are that: (i) species interaction effects alone can explain observed predator abundance trends, though not without some difficulty; (ii) it is necessary to consider other species, in addition to baleen whales and krill, to explain observed trends - crabeater seals seemingly play an important role and constitute a particular priority for improved abundance and trend information; (iii) the Atlantic/Indian Ocean sector shows major changes in species abundances, in contrast to the Pacific Ocean sector, which is much more stable; (iv) baleen whales have to be able to achieve relatively high growth rates to explain observed trends; and (v) Laws' (1977) estimate of some 150 million tonnes for the krill surplus may be appreciably too high as a result of his calculations omitting consideration of density-dependent effects in feeding rates.									48	1	0	0	50	0	57			1023-4063			WOS:000242336000012		
J	Feary, David A.; McCormick, Mark I.; Jones, Geoffrey P.				McCormick, Mark I/J-8301-2014; Jones, Geoffrey P./E-9306-2010	McCormick, Mark I/0000-0001-9289-1645; Jones, Geoffrey P./0000-0002-6244-1245			Growth of reef fishes in response to live coral cover								JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY				373	1			45	49		10.1016/j.jembe.2009.03.002				MAY 15 2009	2009	Although the global decline in coral reef health is likely to have profound effects on reef associated fishes, these effects are poorly understood. While declining coral cover can reduce the abundance of reef fishes through direct effects on recruitment and/or mortality, recent evidence suggests that individuals may survive in disturbed habitats, but may experience sublethal reductions in their condition. This study examined the response of 2 coral associated damselfishes (Pomacentridae), Chrysiptera parasema and Dascyllus melanurus, to varying levels of live coral cover. Growth, persistence, and the condition of individuals were quantified on replicate coral colonies in 3 coral treatments: 100% live coral (control), 50% live coral (partial) and 0% live coral (dead). The growth rates of both species were directly related to the percentage live coral cover, with individuals associated with dead corals exhibiting the slowest growth, and highest growth on control corals. Such differences in individual growth between treatments were apparent after 29 d. There was no significant difference in the numbers of fishes persisting or the physiological condition of individuals between different treatments on this time-scale. Slower growth in disturbed habitats will delay the onset of maturity, reduce lifetime fecundity and increase individual's vulnerability to gape-limited predation. Hence, immediate effects on recruitment and survival may underestimate the longer-term impacts of declining coral on the structure and diversity of coral-associated reef fish communities. (C) 2009 Elsevier B.V. All rights reserved.									33	0	0	0	34	0	34			0022-0981			WOS:000266256200006		
J	Vinagre, C.; Cabral, H.; Costa, M. J.				Cabral, Henrique/D-5201-2011; Vinagre, Catarina/G-1965-2015; Costa, Maria Jose/B-4007-2012	Cabral, Henrique/0000-0002-7646-6208; Vinagre, Catarina/0000-0003-2146-7948; Costa, Maria Jose/0000-0002-9089-7266			Prey selection by flounder, Platichthys flesus, in the Douro estuary, Portugal								JOURNAL OF APPLIED ICHTHYOLOGY				24	3			238	243		10.1111/j.1439-0426.2008.01055.x				JUN 2008	2008	Prey selection by the flounder, Platichthys flesus (Linnaeus, 1758), in an estuarine nursery was investigated and the major factors influencing food choice by this species were assessed. Diet breadth was narrow, reflecting the low prey diversity observed in the benthos. A gradual ontogenetic shift from small prey such as amphipods to larger prey like polychaetes and bivalves was observed. Amphipods had positive electivity values in the upper estuary and negative values in the lower estuary.Polychaetes showed the inverse pattern. Bivalve electivity values were always positive. Differential selectivity throughout the estuary was mainly related to spatial segregation of flounders according to size, with the smaller individuals concentrating in the upper estuary and larger individuals concentrating in the lower estuary. Amphipods such as Corophium spp. play a crucial role in the flounder diet because of their small size, low mobility and diel activity pattern. As prey, the polychaete value increases throughout flounder ontogeny since the flounder size range is compatible with the larger mouth gapes and detection ability of larger fish. Bivalve electivity values for flounder are mainly related to high calorific values. The absence of Crangon crangon (Linnaeus, 1758) in the diet may be due to low water temperature since the cost-benefit involved in the capture of highly mobile prey is too high at low temperatures. It was concluded that flounder must use several sensory features to detect and capture prey in turbid estuarine waters and that field studies provide important background information on the actual predator preferences under natural conditions.									23	0	0	0	24	0	24			0175-8659	1439-0426		WOS:000255714400003		
J	Hewitt, Laura C.; Shipp, Les; Buitenhuis, Rose; Scott-Dupree, Cynthia								Seasonal climatic variations influence the efficacy of predatory mites used for control of western flower thrips in greenhouse ornamental crops								EXPERIMENTAL AND APPLIED ACAROLOGY				65	4			435	450		10.1007/s10493-014-9861-4				APR 2015	2015	The influence of seasonal greenhouse climate on the efficacy of predatory mites for thrips control was determined for potted chrysanthemum. Trials in controlled environment chambers, small-scale greenhouses and commercial greenhouses were conducted to determine which biological control agent-that is, Amblyseius swirskii Athias-Henriot or Neoseiulus cucumeris (Oudemans)-is more efficacious for control of western flower thrips, Frankliniella occidentalis (Pergande), in different seasons. Under simulated summer conditions, no differences were observed in the predation and oviposition rates of both predatory mites in the laboratory trials. However, small-scale greenhouse trials showed that A. swirskii performed better than N. cucumeris in summer (i.e., more efficacious thrips control, higher predator abundance and less overall damage to the crop). Under simulated winter conditions, laboratory trials demonstrated variable differences in predation rates of the two predatory mites. The small-scale greenhouse trials in winter showed no differences in thrips control and predatory mite abundance between the two predatory mites, but plants with A. swirskii had less damage overall. The results from the small-scale trials were validated and confirmed in commercial greenhouse trials. Overall, A. swirskii performed better in the summer and equally good or better (less damage overall) under winter conditions, whereas N. cucumeris is a more cost effective biological control agent for winter months.									7	1	0	0	6	0	7			0168-8162	1572-9702		WOS:000353286700003	25408478	
J	Weissberger, EJ; Grassle, JP								Settlement, first-year growth, and mortality of surfclams, Spisula solidissima								ESTUARINE COASTAL AND SHELF SCIENCE				56	3-4			669	684		10.1016/S0272-7714(02)00218-4				MAR 2003	2003	As part of a long-term study of factors affecting inshore recruitment of surfclams, Spisula solidissima (Dillwyn) at 12-m deep sites off New Jersey, USA, we followed patterns of settlement and growth of surfclams and their invertebrate predators in benthic samples taken from July 1993 to July 1996. A large pulse of surfclam settlement occurred in late June or early July in all four years. There was also evidence of low-level settlement as late as December in some years. The highest settling density, which occurred in 1993, was 2.4 x 10(5) m(-2). This was the only cohort to survive to the following year in substantial numbers. Settlement appeared to be correlated with downwelling following near-shore upwelling events. The naticid gastropod predator Neverita duplicata Say settled at approximately the same time as surfclams while the naticid Euspira heros Say appears to have settled later. Crab predators (Carcinus maenas (Linnaeus), Cancer irroratus Say and Pagurus longicarpus Say) settled later in the summer. Timing of settlement by sea stars Asterias forbesi (Desor) was variable relative to surfclam. settlement. Predator abundances were highly variable among samples, but in general were three orders of magnitude lower than surfclam abundances. Naticid boreholes in the juvenile surfclam death assemblage were used to estimate the impact of naticid predation, to determine whether or not naticids were size-selective predators, and to estimate naticid growth rates. Naticid predation never accounted for >21% of surfclam mortality, and was usually <10%. From June to October, the mean size of surfclams consumed by naticids was close to the mean size available. From October to December, coincident with a sharp decline in surfclam growth, the mean size of clams consumed by naticids was greater than the mean size available. Based on maximum abundances of sea stars and previously determined laboratory feeding rates, recently settled sea stars may have consumed 4.2 x 10(3) clams m(-2) d(-1), and naticids may have consumed 90 clams m(-2) d(-1). Surfclam growth rates varied during the summer, and between years (range = 14.6 to 63.5 pm shell length d(-1)), in part reflecting low and high bottom temperatures during near-shore upwelling and downwelling events, respectively. Surfclams ceased growing over the winter. Maximum length of surfclams at 6 months post-settlement was 16 mm, smaller than the length reported by other researchers. This suggests site specific differences in first-year growth, or the possibility that others may have overestimated first-year growth. We conclude that inshore surfclam growth is temperature dependent, and that survival to one year is dependent on high-density surfclam settlement in the preceding summer. (C) 2003 Elsevier Science B.V. All rights reserved.									26	0	0	0	23	0	27			0272-7714			WOS:000183390400023		
J	Grol, Monique G. G.; Nagelkerken, Ivan; Rypel, Andrew L.; Layman, Craig A.				Grol, Monique/B-4775-2009; Nagelkerken, Ivan/E-1093-2011	Grol, Monique/0000-0001-7788-6768; Nagelkerken, Ivan/0000-0003-4499-3940			Simple ecological trade-offs give rise to emergent cross-ecosystem distributions of a coral reef fish								OECOLOGIA				165	1			79	88		10.1007/s00442-010-1833-8				JAN 2011	2011	Ecosystems are intricately linked by the flow of organisms across their boundaries, and such connectivity can be essential to the structure and function of the linked ecosystems. For example, many coral reef fish populations are maintained by the movement of individuals from spatially segregated juvenile habitats (i.e., nurseries, such as mangroves and seagrass beds) to areas preferred by adults. It is presumed that nursery habitats provide for faster growth (higher food availability) and/or low predation risk for juveniles, but empirical data supporting this hypothesis is surprisingly lacking for coral reef fishes. Here, we investigate potential mechanisms (growth, predation risk, and reproductive investment) that give rise to the distribution patterns of a common Caribbean reef fish species, Haemulon flavolineatum (French grunt). Adults were primarily found on coral reefs, whereas juvenile fish only occurred in non-reef habitats. Contrary to our initial expectations, analysis of length-at-age revealed that growth rates were highest on coral reefs and not within nursery habitats. Survival rates in tethering trials were 0% for small juvenile fish transplanted to coral reefs and 24-47% in the nurseries. As fish grew, survival rates on coral reefs approached those in non-reef habitats (56 vs. 77-100%, respectively). As such, predation seems to be the primary factor driving across-ecosystem distributions of this fish, and thus the primary reason why mangrove and seagrass habitats function as nursery habitat. Identifying the mechanisms that lead to such distributions is critical to develop appropriate conservation initiatives, identify essential fish habitat, and predict impacts associated with environmental change.									62	1	0	0	62	1	63			0029-8549	1432-1939		WOS:000285782600008	21072542	
J	Ryano, Kokeli P.; van Niekerk, Karen L.; Wurz, Sarah; Henshilwood, Christopher S.				; van Niekerk, Karen/J-3511-2015; Henshilwood, Christopher Stuart/K-3806-2014	Wurz, Sarah/0000-0002-0949-5391; van Niekerk, Karen/0000-0003-2261-6861; Ryano, Kokeli/0000-0003-2887-0270; Henshilwood, Christopher Stuart/0000-0002-2818-293X			Shellfish exploitation during the Oakhurst at Klipdrift Cave, southern Cape, South Africa								SOUTH AFRICAN JOURNAL OF SCIENCE				115	9-10					5578	10.17159/sajs.2019/5578				SEP-OCT 2019	2019	Klipdrift Cave in the southern Cape, South Africa, provides new insights into shellfish harvesting during the Later Stone Age (14-9 ka) period associated with the Oakhurst techno-complex. Two shellfish species dominate: Turbo sarmaticus and Dinoplax gigas. An abrupt shift in the relative frequencies of these species occurs in the middle of the sequence with T. sarmaticus almost completely replacing D. gigas. The shift in dominant species is likely due to environmental change caused by fluctuating sea levels rather than change in sea surface temperatures. The shellfish assemblage shows that local coastal habitats at Klipdrift Cave were somewhat different from those of contemporaneous sites in the southern Cape. Although the shellfish specimens are smaller at Klipdrift Cave than those from Middle Stone Age localities such as Blombos Cave, there is no robust indication that larger human populations at Klipdrift Cave during the Oakhurst period might have caused this change in size. Environmental or ecological factors could have restricted shellfish growth rates as some experimental works have suggested, but this possibility also remains to be further explored.Significance:The dominance of D. gigas and T. sarmaticus at Klipdrift Cave is surprising, as it indicates a local habitat slightly different from other similar sites during the Oakhurst period.The shift in dominance from D. gigas to T. sarmaticus indicates changing climatic and environmental conditions during the Oakhurst period, 14-7 ka.									2	0	0	0	1	1	2			0038-2353	1996-7489		WOS:000487931200002		
J	Audzijonyte, Asta; Kuparinen, Anna; Fulton, Elizabeth A.				Fulton, Beth/A-2871-2008	Fulton, Beth/0000-0002-5904-7917; Audzijonyte, Asta/0000-0002-9919-9376			Ecosystem effects of contemporary life-history changes are comparable to those of fishing								MARINE ECOLOGY PROGRESS SERIES				495				219	+		10.3354/meps10579				2014	2014	Recent studies suggest that fishing and climate change can lead to a decrease in body size of fishes. While the effect of fishing on marine ecosystems has been widely explored, much less is known about the ecosystem effects of fish body size decrease. Here we used a marine ecosystem model to compare how fishing and small (<0.1% yr(-1)) but continuous (50 yr) decreases in the average body sizes of 5 Australian demersal fish species affect ecosystem indicators, biomasses and diets of different species. We found that decreasing growth rate of the 5 species had similar and comparable impact as the introduction of fishing of these 5 species at fishing mortality rate of F = 0.2 yr(-1). The same applied when impacts of decrease in size were compared to those of increasing fishing from F = 0.2 to F = 0.4. This suggests that declines in body size alone can lead to ecosystem responses similar in magnitude to those caused by moderate fishing. On average, body size decrease alone caused more qualitative changes in diets of all species and larger changes in the predation mortality of slower growing species than the introduction or intensification of fishing. The overall ecosystem response to fishing and slower growth of fish was largely similar and additive, suggesting that decreasing sizes of harvested fishes are likely to amplify the effects of fishing.									13	0	0	0	10	0	13			0171-8630	1616-1599		WOS:000330356000017		
J	Pollack, Jennifer Beseres; Kim, Hae-Cheol; Morgan, Elani K.; Montagna, Paul A.				Montagna, Paul A./J-8208-2017	Montagna, Paul A./0000-0003-4199-3312			Role of Flood Disturbance in Natural Oyster (Crassostrea virginica) Population Maintenance in an Estuary in South Texas, USA								ESTUARIES AND COASTS				34	1			187	197		10.1007/s12237-010-9338-6				JAN 2011	2011	A 2-year period with flood versus drought conditions provided the opportunity to examine the effects of flood disturbance on subtidal eastern oyster Crassostrea virginica biology and population dynamics in a south Texas estuary. Oysters were sampled monthly in 2007 and 2008 to examine the impacts of changing environmental conditions on oyster populations. Oysters were also examined quarterly for the presence of Perkinsus marinus. Filtration rates were calculated as a function of oyster size, temperature, salinity, and total suspended solids. Flood events in 2007 caused temporary reductions in salinity and were associated with reductions in oyster abundance, spat settlement, disease levels (weighted prevalence and percent infection), and filtration rates. Oyster populations had generally recovered within 1 year's time-the oysters were younger and smaller but were just as abundant as pre-flood levels. The rapid return of oysters to pre-flood abundance levels is attributed in part to the ability of oysters in Gulf coast estuaries to spawn multiple times in a single season and in part to their relatively high growth rates. Although flood disturbance may temporarily reduce or destroy oyster populations, the ability of the Mission-Aransas Estuary to retain freshwater pulses within the system and maintain low salinities that are unfavorable for predators and disease can facilitate oyster population recovery. Episodic flood events appear to play a critical role in promoting long-term oyster population maintenance in the Mission-Aransas Estuary. The response of oysters to changing environmental conditions over the short term provides some insights into the potential long-term effects of changing climate.									65	1	0	0	59	0	65			1559-2723			WOS:000287155800016		
J	Therry, Lieven; Lefevre, Evelien; Bonte, Dries; Stoks, Robby				Stoks, Robby/AAK-1227-2020	Stoks, Robby/0000-0003-4130-0459; Bonte, Dries/0000-0002-3320-7505			Increased activity and growth rate in the non-dispersive aquatic larval stage of a damselfly at an expanding range edge								FRESHWATER BIOLOGY				59	6			1266	1277		10.1111/fwb.12346				JUN 2014	2014	While evolutionary changes in adult traits during range expansion have been recorded in many species, similar changes in the non-dispersive larval stage have only rarely been documented. Increased activity in the non-dispersive larval stage is an important ecologically relevant trait in aquatic communities that may be expected to evolve in the edge populations (i) as a result of the combination of spatial sorting in dispersal-related adult activity and a coupling between adult and larval behaviour and (ii) to meet higher energy demands to allow higher growth rates and a higher investment in costly dispersal-related traits.We specifically address whether activity is higher in the larval non-dispersive aquatic stage at an expanding range front by comparing larvae of replicated core and edge populations of the damselfly Coenagrion scitulum in three common garden experiments where larvae were reared from the egg stage.As expected, activity in the non-dispersive larval stage was consistently higher in the edge populations. Although changes in larval activity probably have consequences for ecological interactions, the higher activity was not associated with increased predation rates by dragonfly larvae, potentially because of associated compensatory changes in other antipredator mechanisms.We documented one of the few cases of a positive coupling of activity in the larval and adult stages. Yet, contrary to larval activity, adult activity did not differ between core and edge populations. This indicates that the higher larval activity we documented is not shaped by a coupling with adult activity. Instead, our results are consistent with the hypothesis that a higher energy need in edge populations shaped the higher larval activity. Edge larvae showed a higher growth rate which is expected to evolve at the initial low population densities in newly founded edge populations. Moreover, higher growth rate showed the expected positive covariation with larval activity.Increases in activity in the non-dispersive stage in edge populations at an expansion front should be included in the ongoing debate whether evolutionary changes at invasion fronts are driven by adaptive versus non-adaptive evolution. Moreover, they may have the potential to affect ecological interactions at expanding range fronts.									21	0	0	0	21	0	21			0046-5070	1365-2427		WOS:000333964700013		
J	MacNeil, C; Elwood, RW; Dick, JTA								Persistence times of four amphipod species in the stomachs of brown trout								JOURNAL OF FISH BIOLOGY				59	5			1401	1404		10.1111/j.1095-8649.2001.tb00200.x				NOV 2001	2001	Four amphipod species fed to brown trout Salina trutta persisted in an easily identifiable form in trout stomachs for similar lengths of time. The data also allowed estimation of the maximum length of time ingested amphipods could persist in an identifiable form in brown trout stomachs at different temperatures. The data are thus useful in assessment of fish feeding patterns on amphipod assemblages in the laboratory and field. (C) 2001 The Fisheries Society of the British Isles.									4	0	0	0	4	0	4			0022-1112			WOS:000172718200022		
J	Fletcher, Lynn E.								Examining potential benefits of group living in a sawfly larva, Perga affinis								BEHAVIORAL ECOLOGY				20	3			657	664		10.1093/beheco/arp048				MAY-JUN 2009	2009	Although defense may serve as a primary selective force behind the evolution and maintenance of social behavior, numerous other benefits play a role as well. Larvae of the Australian sawfly, Perga affinis, live in colonies and retain their gregarious lifestyle through pupation. To evaluate selective pressures maintaining social behavior in P. affinis, I investigated potential benefits of group living. These included predation protection, immune function, thermoregulation, foraging facilitation, and pupation success where I compared treatments between individuals versus groups and between groups of different sizes. I found no evidence of predation on larvae; however, the mortality risk was significantly higher for single versus grouped larvae, suggesting that other grouping benefits are important. Immune function was not a benefit as hemolymph from single versus grouped larvae did not differ in its ability to limit bacterial growth. Investigating thermoregulation revealed that grouped larvae attained significantly higher temperatures than single individuals and that large groups reached higher temperatures than small groups. Larvae grew significantly faster at higher temperatures, indicating that the increased heat absorption and retention capacity of large groups may speed up development. Group size did not affect foraging facilitation (measured via weight gain) except during the last time period, where individuals in large groups gained significantly more weight. Weight gain in the last instar may be critical for pupation as high larval weight significantly increased the odds of pupation success. Thus, the group size effect on weight gain during the last instar provides an adaptive explanation for the observed ontogenetic increase in colony size and coalescence.									11	1	0	0	13	0	13			1045-2249	1465-7279		WOS:000265950200027		
J	Thiebot, Jean-Baptiste; Ito, Kentaro; Raclot, Thierry; Poupart, Timothee; Kato, Akiko; Ropert-Coudert, Yan; Takahashi, Akinori				Kato, Akiko/W-2447-2019	Kato, Akiko/0000-0002-8947-3634; Ito, Kentaro/0000-0001-9254-0968			On the significance of Antarctic jellyfish as food for Adelie penguins, as revealed by video loggers								MARINE BIOLOGY				163	5					108	10.1007/s00227-016-2890-2				MAY 2016	2016	Concern of pelagic gelatinous organisms taking over perturbed marine ecosystems has led to a recent increase in research into this group. However, the significance of this group as prey remains challenging to assess, and hence, gelatinous consumers are often depicted incorrectly as dead ends of pelagic food webs. In the Southern Ocean, where a shift in trophic webs may favour gelatinous animals, we video-monitored prey intake of a key predator. Twenty-eight chick-rearing Adelie penguins Pygoscelis adeliae from Dumont d'Urville station (66 degrees 40'S, 140 degrees 01'E) were instrumented with miniaturized video loggers in 2014-2015. Among other items (krill, fish), 101 gelatinous organisms (n = 79 jellyfish, 6 salps and 16 unidentified) were observed on 13 of 21 exploitable video footages (total: 59 h). Importantly, 65.3 % of gelatinous organisms were attacked, but among them salps were not attacked. Attacks on jellyfish were significantly associated with the visible presence of the jellyfish's gonad. Jellyfish were encountered at an average depth of 26.2 +/- 10.4 m, significantly shallower than krill. Attacks occurred mostly during bottom, but also descent or ascent dive phases. Concomitant GPS location for four birds revealed that attacks on jellyfish occurred above the shelf, 35 km north from the colony, where sea ice concentration reached 88 %. These results indicate that Adelie penguins occasionally feed on jellyfish, even though other prey types are also available. Refining our perception of scyphozoans' niche may thus help anticipate the functional response of the food webs to the extensive changes witnessed in the Antarctic environment.									14	0	0	0	13	0	14			0025-3162	1432-1793		WOS:000375330500015		
J	Roslin, Tomas; Hardwick, Bess; Novotny, Vojtech; Petry, William K.; Andrew, Nigel R.; Asmus, Ashley; Barrio, Isabel C.; Basset, Yves; Boesing, Andrea Larissa; Bonebrake, Timothy C.; Cameron, Erin K.; Dattilo, Wesley; Donoso, David A.; Drozd, Pavel; Gray, Claudia L.; Hik, David S.; Hill, Sarah J.; Hopkins, Tapani; Huang, Shuyin; Koane, Bonny; Laird-Hopkins, Benita; Laukkanen, Liisa; Lewis, Owen T.; Milne, Sol; Mwesige, Isaiah; Nakamura, Akihiro; Nell, Colleen S.; Nichols, Elizabeth; Prokurat, Alena; Sam, Katerina; Schmidt, Niels M.; Slade, Alison; Slade, Victor; Suchankova, Alzbeta; Teder, Tiit; van Nouhuys, Saskya; Vandvik, Vigdis; Weissflog, Anita; Zhukovich, Vital; Slade, Eleanor M.				Donoso, David A/A-2059-2016; Novotny, Vojtech/G-9434-2014; Hill, Sarah/B-9891-2008; Nell, Colleen S./V-4011-2019; Schmidt, Niels Martin/G-3843-2011; Hik, David S/B-3462-2009; , WD/A-6371-2012; Boesing, Andrea Larissa/R-8896-2017; Nichols, Elizabeth/L-7484-2013; Roslin, Tomas/E-8648-2016; Hopkins, Tapani/U-6088-2019; Andrew, Nigel/B-7162-2008; Barrio, Isabel C/F-8566-2010; Slade, Eleanor M/O-3874-2014; Basset, Yves/B-6642-2014; Nakamura, Akihiro/O-8384-2018; Teder, Tiit/H-4186-2012; Drozd, Pavel/J-3943-2013; Bonebrake, Timothy Carlton/M-3559-2019; Lewis, Owen T/B-9531-2011; Vandvik, Vigdis/C-1924-2008; Sam, Katerina/I-2209-2014; van Nouhuys, Saskya/C-6813-2013	Donoso, David A/0000-0002-3408-1457; Novotny, Vojtech/0000-0001-7918-8023; Hill, Sarah/0000-0002-3305-6954; Nell, Colleen S./0000-0003-2218-3971; Schmidt, Niels Martin/0000-0002-4166-6218; Hik, David S/0000-0002-8994-9305; , WD/0000-0002-4758-4379; Boesing, Andrea Larissa/0000-0002-7467-4281; Roslin, Tomas/0000-0002-2957-4791; Andrew, Nigel/0000-0002-2850-2307; Barrio, Isabel C/0000-0002-8120-5248; Slade, Eleanor M/0000-0002-6108-1196; Basset, Yves/0000-0002-1942-5717; Nakamura, Akihiro/0000-0001-7349-5102; Teder, Tiit/0000-0001-6587-9325; Drozd, Pavel/0000-0002-4602-8856; Bonebrake, Timothy Carlton/0000-0001-9999-2254; Vandvik, Vigdis/0000-0003-4651-4798; Sam, Katerina/0000-0002-3436-0579; Hopkins, Tapani/0000-0002-2256-0098; Asmus, Ashley/0000-0001-5505-1372; Lewis, Owen/0000-0001-7935-6111; van Nouhuys, Saskya/0000-0003-2206-1368; Petry, William/0000-0002-5230-5987; Koane, Bonny/0000-0001-6770-5126; Hardwick, Bess/0000-0001-5195-6115			Higher predation risk for insect prey at low latitudes and elevations								SCIENCE				356	6339	SI		742	744		10.1126/science.aaj1631				MAY 19 2017	2017	Biotic interactions underlie ecosystem structure and function, but predicting interaction outcomes is difficult. We tested the hypothesis that biotic interaction strength increases toward the equator, using a global experiment with model caterpillars to measure predation risk. Across an 11,660-kilometer latitudinal gradient spanning six continents, we found increasing predation toward the equator, with a parallel pattern of increasing predation toward lower elevations. Patterns across both latitude and elevation were driven by arthropod predators, with no systematic trend in attack rates by birds or mammals. These matching gradients at global and regional scales suggest consistent drivers of biotic interaction strength, a finding that needs to be integrated into general theories of herbivory, community organization, and life-history evolution.									147	0	0	0	121	0	148			0036-8075	1095-9203		WOS:000401508400045	28522532	
