PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Fauteux, Dominique; Gauthier, Gilles; Mazerolle, Marc J.; Coallier, Nicolas; Bety, Joel; Berteaux, Dominique				Fauteux, Dominique/H-5232-2019	Fauteux, Dominique/0000-0001-5373-8701; Mazerolle, Marc/0000-0002-0486-0310			Evaluation of invasive and non-invasive methods to monitor rodent abundance in the Arctic								ECOSPHERE				9	2					e02124	10.1002/ecs2.2124				FEB 2018	2018	Monitoring rodent abundance is critical to understand direct and indirect trophic interactions in most northern terrestrial ecosystems. However, logistic constraints can prevent researchers from using capture- mark-recapture methods, a robust approach to estimate abundance. Our objective was to determine the correlation between abundance estimates of Arctic lemmings obtained from live-trapping data with spatially explicit capture-recapture models (SECR; N/ha) and abundance indices obtained from snap-trapping along trap lines (N/100 trap-nights), winter nest sampling along transects with distance sampling models (N/ha), burrow counting within quadrats (N/100 m(2)), and incidental observations (N/100 observer-hr). We also evaluated the impact of reduced sampling effort on the bias and precision of each abundance estimate. Data from brown (Lemmus trimucronatus) and collared lemmings (Dicrostonyx groenlandicus) were collected each year from 2007 to 2016 on Bylot Island, Nunavut, Canada. Snap-trapping (r = 0.90) and incidental observations (r = 0.92) yielded the highest correlations with live-trapping densities for brown lemmings, the most abundant species. When combining abundance of both lemming species, snap-trapping (r = 0.77) and incidental observations (r = 0.90) also yielded the highest correlations. Indices from winter nests and burrows were also correlated (r > 0.50) with live-trapping densities, but to a lesser degree. We found that bias generally increased when effort was reduced for methods involving modeling of capture or detection probabilities (i.e., live-trapping, winter nests), but remained low for the other methods. In contrast, precision of estimates remained high when using SECR models, but decreased substantially for the other methods during years of low lemming abundance. Non-convergence of SECR and distance sampling models generally increased when reducing effort and was frequent in years of low lemming abundance. Interestingly, collecting > 200 h of incidental observations generated highly reliable estimates of lemming abundance compared to results from live-trapping, indicating that such non-invasive method can provide valuable data at low cost. We provide guidelines on other invasive or non-invasive methods that can be used when small mammals cannot be live-trapped and suggest the effort required to achieve a given precision.									8	0	0	0	5	1	8			2150-8925			WOS:000427091200012		
J	Belden, LK; Blaustein, AR					Belden, Lisa/0000-0002-3514-3920			Exposure of red-legged frog embryos to ambient UV-B radiation in the field negatively affects larval growth and development								OECOLOGIA				130	4			551	554		10.1007/s00442-001-0843-y				FEB 2002	2002	Exposure to ultraviolet-B radiation (UV-B; 280-320 nm) has a wide array of effects on aquatic organisms, including amphibians, and has been implicated as a possible factor contributing to global declines and range reductions in amphibian populations. Both lethal and sublethal effects of UV-B exposure have been documented for many amphibian species at various life-history stages. Some species, such as red legged frogs, Rana aurora, appear to be resistant to current ambient levels of UV-B, at least at the embryonic and larval stages, despite the fact that they have experienced range reductions in the Willamette Valley of Oregon, USA. However, UV-B is lethal to embryonic and larval R. aurora at levels slightly above those currently experienced during development. Therefore, we predicted that exposure of embryos to ambient UV-B radiation would result in sublethal effects on larval growth and development. We tested this by exposing R. aurora embryos to ambient UV-B in the field and then raising individuals in the laboratory for I month after hatching. Larvae that were exposed to UV-B as embryos were smaller and less developed than the non-exposed individuals I month post-hatching. These types of sublethal effects of UV-B exposure indicate that current levels of UV-B could already be influencing amphibian development.									49	0	0	0	50	2	53			0029-8549			WOS:000174695700008	28547256	
J	Peck, Myron A.; Buckley, Lawrence J.; Bengtson, David A.				Peck, Myron A/H-6164-2011	Peck, Myron A/0000-0001-7423-1854			Effects of temperature and body size on the swimming speed of larval and juvenile Atlantic cod (Gadus morhua): Implications for individual-based modelling								ENVIRONMENTAL BIOLOGY OF FISHES				75	4			419	429		10.1007/s10641-006-0031-3				APR 2006	2006	The routine swimming speed (S) of three groups of 4, 9 and 32 cm total length (L-T) juvenile cod (Gadus morhua) was quantified in the laboratory at 6 - 10 different temperatures (T) between 3.2 and 16.7 degrees C. At temperatures between 5 and 15 degrees C, mean group S increased exponentially with increasing T (S= a e(bT)) and the effect of temperature (b= 0.082, Q(10)= 2.27) was not significantly different among the groups (over the 8-fold difference in fish sizes of early- and post- settlement juveniles). Differences in mean S among individuals within each group were quite large ( coefficient of variation= 40-80%). Swimming data for juveniles and those collected for groups of 0.4, 0.7 and 0.9 cm standard length (LS) larvae were combined to assess the effect of body size on S. At 8 degrees C, S (mm s(-1)) increased with L-S (mm) according to: S= 0.26L(S) (Phi) -5.28L(S)(-1), where Phi= 1.55L(S)(-0.08). Relative S (body lengths s(-1)) was related to L-S by a dome-shaped relationship having a maximum value (0.49 body lengths s(-1)) at 18.5 - 19 mm L-S corresponding to the sizes of fish at the end of larval-juvenile metamorphosis. Previous larval cod IBM's using a cruise-predator mode likely overestimated rates of foraging (prey searching and encounters) by a factor of similar to 2, whereas foraging rates in pause-travel models are closer to estimates of swimming velocities obtained in this and other laboratory studies.									47	0	0	0	38	0	47			0378-1909	1573-5133		WOS:000238741000007		
J	Hurst, Zachary M.; McCleery, Robert A.; Collier, Bret A.; Fletcher, Robert J., Jr.; Silvy, Nova J.; Taylor, Peter J.; Monadjem, Ara				Monadjem, Ara/K-7279-2014; Taylor, Peter/E-8655-2011; Taylor, Peter John/N-3172-2019	Monadjem, Ara/0000-0003-1906-4023; Taylor, Peter/0000-0001-9048-7366; Fletcher, Robert/0000-0003-1717-5707; McCleery, Robert/0000-0001-7018-005X			Dynamic Edge Effects in Small Mammal Communities across a Conservation-Agricultural Interface in Swaziland								PLOS ONE				8	9					e74520	10.1371/journal.pone.0074520				SEP 9 2013	2013	Across the planet, high-intensity farming has transformed native vegetation into monocultures, decreasing biodiversity on a landscape scale. Yet landscape-scale changes to biodiversity and community structure often emerge from processes operating at local scales. One common process that can explain changes in biodiversity and community structure is the creation of abrupt habitat edges, which, in turn, generate edge effects. Such effects, while incredibly common, can be highly variable across space and time; however, we currently lack a general analytical framework that can adequately capture such spatio-temporal variability. We extend previous approaches for estimating edge effects to a non-linear mixed modeling framework that captures such spatio-temporal heterogeneity and apply it to understand how agricultural land-uses alter wildlife communities. We trapped small mammals along a conservation-agriculture land-use interface extending 375 m into sugarcane plantations and conservation land-uses at three sites during dry and wet seasons in Swaziland, Africa. Sugarcane plantations had significant reductions in species richness and heterogeneity, and showed an increase in community similarity, suggesting a more homogenized small mammal community. Furthermore, our modeling framework identified strong variation in edge effects on communities across sites and seasons. Using small mammals as an indicator, intensive agricultural practices appear to create high-density communities of generalist species while isolating interior species in less than 225 m. These results illustrate how agricultural land-use can reduce diversity across the landscape and that effects can be masked or magnified, depending on local conditions. Taken together, our results emphasize the need to create or retain natural habitat features in agricultural mosaics.									27	0	0	0	23	1	27			1932-6203			WOS:000326405300178	24040269	
J	Lamb, Robert W.; Smith, Franz; Witman, Jon D.								Consumer mobility predicts impacts of herbivory across an environmental stress gradient								ECOLOGY				101	1						10.1002/ecy.2910		NOV 2019		JAN 2020	2020	Environmental stress impedes predation and herbivory by limiting the ability of animals to search for and consume prey. We tested the contingency of this relationship on consumer traits and specifically hypothesized that herbivore mobility relative to the return time of limiting environmental stress would predict consumer effects. We examined how wave-induced water motion affects marine communities via herbivory by highly mobile (fish) vs. slow-moving (pencil urchin) consumers at two wave-sheltered and two wave-exposed rocky subtidal locations in the Galapagos Islands. The exposed locations experienced 99th percentile flow speeds that were 2-5 times greater than sheltered locations, with mean flow speeds >33 cm/s vs. <16 cm/s, 2-7 times higher standing macroalgal cover and 2-3 times lower cover of crustose coralline algae than the sheltered locations. As predicted by the environmental stress hypothesis (ESH), there was a negative relationship between mean flow speed and urchin abundance and herbivory rates on Ulva spp. algal feeding assays. In contrast, the biomass of surgeonfishes (Acanthuridae) and parrotfishes (Labridae: Scarinae) was positively correlated with mean flow speed. Ulva assays were consumed at equal rates by fish at exposed and sheltered locations, indicating continued herbivory even when flow speeds surpassed maximum reported swimming speeds at a rate of 1-2 times per minute. Modeled variation in fish species richness revealed minimal effects of diversity on herbivory rates at flow speeds <40 cm/s, when all species were capable of foraging, and above 120 cm/s, when no species could forage, while increasing diversity maximized herbivory rates at flow speeds of 40-120 cm/s. Two-month herbivore exclusion experiments during warm and cool seasons revealed that macroalgal biomass was positively correlated with flow speed. Fish limited macroalgal development by 65-91% at one exposed location but not the second and by 70% at the two sheltered locations. In contrast, pencil urchins did not affect algal communities at either exposed location, but reduced macroalgae by 87% relative to controls at both sheltered locations. We propose an extension of the ESH that is contingent upon mobility to explain species-specific changes in feeding rates and consumer effects on benthic communities across environmental gradients.									1	0	0	0	1	0	1			0012-9658	1939-9170		WOS:000497128900001	31605535	
J	Visconti, Anna; Volta, Pietro; Fadda, Amedeo; Di Guardo, Antonio; Manca, Marina				Di Guardo, Antonio/E-3905-2010	Di Guardo, Antonio/0000-0001-9284-2763; VOLTA, Pietro/0000-0003-3177-0473			Seasonality, littoral versus pelagic carbon sources, and stepwise N-15-enrichment of pelagic food web in a deep subalpine lake: the role of planktivorous fish								CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES				71	3			436	446		10.1139/cjfas-2013-0178				MAR 2014	2014	While the role of littoral food sources in shallow lakes has been widely investigated, uncertainties still exist about the relevance of such sources for deep lakes. Here we report quantitative estimates for the contribution of littoral versus pelagic sources in supporting the three most important planktivorous fish of a deep, large, subalpine lake in Italy. Contributions of pelagic (p) and littoral (q) signatures of delta C-13 and delta N-15 stable isotopes were detected in fish muscular tissue by applying a dynamic baseline mixing model. This model integrates tissue-specific metabolic turnover (m) and fish growth (k) rates over baselines delta C-13 seasonality. Annual fluctuations for both pelagic and littoral baselines were not negligible (Delta C = 10% and 8%, respectively). We calculated that they could not be ignored, since contributions of pelagic and littoral signatures would be largely underestimated (up to 30% p and 13% q for whitefish (Coregonus lavaretus) and roach (Rutilus rutilus), respectively). When fish relied upon pelagic consumers, stepwise N-15-enrichment (E) of pelagic preys linearly decreased with prey-size-specific predation pressure. Therefore, longer food webs would be proportionally less stepwise N-15-enriched than shorter ones.									14	0	0	0	8	0	14			0706-652X	1205-7533		WOS:000332461000011		
J	Fu, Xinhua; Meyer-Rochow, V. Benno				MEYER-ROCHOW, Victor Benno/AAJ-7258-2020	MEYER-ROCHOW, V. Benno/0000-0003-1531-9244			Larvae of the firefly Pyrocoelia pectoralis (Coleoptera: Lampyridae) as possible biological agents to control the land snail Bradybaena ravida								BIOLOGICAL CONTROL				65	2			176	183		10.1016/j.biocontrol.2013.02.005				MAY 2013	2013	Rearing experiments with the firefly Pyrocoelia pectoralis demonstrated that the species can be successfully bred under laboratory and field conditions and that there are two types of larva: overwintering and non-overwintering. Comparisons showed that the differentiation between the two larval types occurred after the third larval stage. In the field, non-overwintering larvae pupate in September, emerge in October and produce a second annual generation, while overwintering larvae begin to grow more slowly from the 3rd instar onward, then overwinter to ultimately reach a larger size than the non-overwintering larvae and to pupate in September. Adults emerge in October. Larval development at 15, 20, 25, 30 and 35 degrees C was investigated under a photoperiod of L:D = 12:12. At 15 degrees C all larvae died as 4th instars, but from 20 degrees C to 30 degrees C larval phases became increasingly shorter, while at 35 degrees C they lengthened again. Larval feeding capacity increased with higher temperature up to 30 degrees C, but decreased at 35 degrees C. Under three photoperiods, i.e., L:D = 16:8, 12:12 and 8:16 at 25 degrees C, the larval period was shortest under L:D of 16:8 and longest under L:D = 8:16. Feeding capacity of the larvae exhibited a positive correlation with the duration of the dark period. Larvae under longer periods of illumination pupated considerably earlier than those kept one under shorter periods of light exposure. No significant differences in the numbers of overwintering larvae were found in connection with different temperatures and photoperiods. (C) 2013 Elsevier Inc. All rights reserved.									3	0	0	0	4	1	4			1049-9644			WOS:000318468100002		
J	Harmata, Alan R.; Restani, Marco								LEAD, MERCURY, SELENIUM, AND OTHER TRACE ELEMENTS IN TISSUES OF GOLDEN EAGLES FROM SOUTHWESTERN MONTANA, USA								JOURNAL OF WILDLIFE DISEASES				49	1			114	124		10.7589/2012-01-004				JAN 2013	2013	Lead-based rifle bullets, used in game hunting and recreational shooting, fragment when striking bone and soft tissues. Lead fragments may be ingested by birds scavenging offal piles or nonretrieved carcasses and therefore pose a poisoning risk. We captured and sampled 74 Golden Eagles (Aquila chrysaetos) in southwestern Montana, USA, from 2008 to 2010 to evaluate levels of lead, mercury, selenium, and 13 other trace elements in blood and feathers. Lead was detected in blood of most (97%, n=70) eagles; mean blood level was 0.26 parts per million (ppm). Most eagles (65%) had background levels (<0.2 ppm), 29% had elevated levels (0.2-0.5 ppm), 13% had chronic levels (0.51-1.0 ppm), and 3% had acute levels (>1.0 ppm) in blood. Lead in blood decreased from winter to spring. Resident eagles had higher lead levels than eagles of unknown residency. Mercury was detected in few eagles, whereas selenium was detected in all, but at a low level (0.36 ppm). Other chemical elements in blood were at low or biologically appropriate levels. Lead in feathers (n=29) was correlated with blood lead (P=0.010), as was mercury in blood and feathers (n=48; P=0.003). Concentrations of lead and mercury in feathers were higher in adults than in juveniles and immatures (P<0.016) and both elements tended to increase with age. Selenium in feathers (n=48) appeared stable across plumage classes. Although detection rates of lead in blood of eagles captured in spring increased from 1985-1993 to 2008-2010, mean levels decreased (P<0.023) between periods, as did proportions of eagles exhibiting above background levels (>0.2 ppm; P<0.02).									18	0	0	0	16	0	18			0090-3558	1943-3700		WOS:000313538100012	23307377	
J	Linn, Catherine Anne; Griebeler, Eva Maria								Habitat Preference of German Mantis religiosa Populations (Mantodea: Mantidae) and Implications for Conservation								ENVIRONMENTAL ENTOMOLOGY				45	4			829	840		10.1093/ee/nvw056				AUG 2016	2016	In Germany, the thermophilic European mantid (Mantis religiosa L.) is endangered. Here, we study habitat requirements during its life, and discuss the applicability of the two conservation measures grazing and mowing to this insect species. At two study sites in south-western Germany, which were each subject to one of these measures, we recorded structural and climatic conditions within different microhabitats. We also conducted capture-mark-recapture studies for adult M. religiosa, and mapped adult roosting, oothecae deposition, egg hatching, and imaginal molting in microhabitats over two vegetation periods. In order to assess microhabitat preference of M. religiosa during its life, and identify climatic conditions driving preferences, we applied the Lille habitat preference index and conducted logistic regression analysis for life phases. Our results suggest that temperature is important for egg and nymph development. For egg deposition, females preferred solid substrates with high heat-storing capacities, as those attenuate the negative influence of cold weather periods on egg development. Being ambush predators, males and females preferred roosting sites with sufficient shelter and high prey abundance. Contrary to our expectation, the conservation measures reduced adult population sizes, and presumably reproduction rates. We thus suggest that mowing during the adult phase should reduce vegetation height to a moderate level to keep prey abundance high. Mowing with a clearing saw or grazing over a short period in small fenced areas should be preferred over prolonged grazing, as grazers collaterally stamp down the vegetation. Grazers indirectly reduce prey availability by deteriorating prevailing microclimatic conditions.									4	0	0	0	5	0	5			0046-225X	1938-2936		WOS:000381911600007	27271947	
J	Ghani, Amna; Maalik, Sadia								Assessment of diversity and relative abundance of insect fauna associated with Triticum aestivum from district Sialkot, Pakistan								JOURNAL OF KING SAUD UNIVERSITY SCIENCE				32	1			986	995		10.1016/j.jksus.2019.09.002				JAN 2020	2020	Biodiversity is variation of life. In agro-ecosystems, biodiversity is usually the calculation of comparative numbers and species of organisms. Insects are the largest and most diverse group of organisms in the world. During present study, different wheat fields of district Sialkot were sampled for the assessment of diversity and relative abundance of insect fauna. Collection of insects was carried out by the sweep net technique. A total of 896 specimens of insect fauna belonging to 15 species and 9 families were collected. Overall, maximum species diversity was observed during the month of April followed by the month of March. Highest relative abundance of sampled fauna was recorded in March (37.05%) followed by April (34.37%) while it was least in June (5.80%). This variation is probably due to temporal fluctuations observed in different months during which sampling was carried out. Overall, Schizaphis graminum (Rondani) or aphids was the most dominant species (17.52%) followed by Coccinella septempunctata (L.) (11.83%). The highly captured predator was C. septempunctata and prey was S. graminum. Simple linear regression showed the highest association between C. septempunctata (larva) and Diuraphis noxia (Kurdjumov) (R-2 = 0.945). The Shannon diversity index represented the significant results regarding Diversity (H'= 2.64), Evenness (E = 0.82) and Dominance (D = 0.08) of insect fauna sampled in 2017. The Canonical Correspondence Analysis (CCA) showed the significant effect of rainfall and temperature on most of the sampled species. The current study would be helpful in future for the application of species-specific biological control in wheat field that will lead towards sustainability of agro-ecosystem. (C) 2019 The Authors. Production and hosting by Elsevier B.V.									0	0	0	0	0	0	0			1018-3647	2213-686X		WOS:000506167000139		
J	BLOMMERS, L								CAPACITIES FOR INCREASE AND PREDATION IN AMBLYSEIUS BIBENS (ACARINA-PHYTOSEIIDAE)								ZEITSCHRIFT FUR ANGEWANDTE ENTOMOLOGIE-JOURNAL OF APPLIED ENTOMOLOGY				81	3			225	244						1976	1976										24	0	0	0	20	1	26			0044-2240			WOS:A1976CD92800001		
J	Natt, Michael; Lonnstedt, Oona M.; McCormick, Mark I.				McCormick, Mark I/J-8301-2014	McCormick, Mark I/0000-0001-9289-1645			Coral reef fish predator maintains olfactory acuity in degraded coral habitats								PLOS ONE				12	6					e0179300	10.1371/journal.pone.0179300				JUN 28 2017	2017	Coral reefs around the world are rapidly degrading due to a range of environmental stress ors. Habitat degradation modifies the sensory landscape within which predator-prey interactions occur, with implications for olfactory-mediated behaviours. Predator na ve settlement stage damselfish rely on conspecific damage-released odours (i.e., alarm odours) to inform risk assessments. Yet, species such as the Ambon damselfish, Pomacentrus amboinensis, become unable to respond appropriately to these cues when living in dead-degraded coral habitats, leading to increased mortality through loss of vigilance. Reef fish predators also rely on odours from damaged prey to locate, assess prey quality and engage in prey-stealing, but it is unknown whether their responses are also modified by the change to dead degraded coral habitats. Implications for prey clearly depend on how their predatory counterparts are affected, therefore the present study tested whether olfactory-mediated foraging responses in the dusky dottyback, Pseudochromis fuscus, a common predator of P. amboinensis, were similarly affected by coral degradation. A y-maze was used to measure the ability of Ps. fuscus to detect and move towards odours, against different background water sources. Ps. fuscus were exposed to damage-released odours from juvenile P. amboinensis, or a control cue of seawater, against a background of seawater treated with either healthy or dead-degraded hard coral. Predators exhibited an increased time allocation to the chambers of y-mazes injected with damage-released odours, with comparable levels of response in both healthy and dead-degraded coral treated waters. In control treatments, where damage-released odours were replaced with a control seawater cue, fish showed no increased preference for either chamber of the y-maze. Our results suggest that olfactory-mediated foraging behaviours may persist in Ps. fuscus within dead-degraded coral habitats. Ps. fuscus may consequently gain a sensory advantage over P. amboinensis, potentially altering the outcome of predator-prey interactions.									3	0	0	0	2	0	3			1932-6203			WOS:000404607900020	28658295	
J	Yanik, Ertan; Unlu, Levent								Influences of temperature and humidity on the life history parameters and prey consumption of Anthocoris minki Dohrn (Heteroptera: Anthocoridae)								APPLIED ENTOMOLOGY AND ZOOLOGY				46	2			177	184		10.1007/s13355-011-0029-y				MAY 2011	2011	Anthocoris minki Dohrn is a promising indigenous Anthocoris species for the biological control of Agonoscena pistaciae Burck. and Laut. (Homoptera: Psyllidae) in pistachio orchards in Turkey. The adult longevity, fecundity, life table parameters and prey consumption of A. minki fed on Ephestia kuehniella Zeller (Lepidoptera: Pyralidae) eggs were studied at combinations of three constant temperatures (20, 25 and 30 +/- A 1A degrees C) with two relative humidity (RH) levels (40 and 65 +/- A 5%). Studies indicated that temperature and RH significantly affected adult longevity, fecundity and prey consumption of A. minki. The greatest adult female longevity was 116.0 days at 20A degrees C and 65% RH; the shortest adult female longevity was 27.5 days at 30A degrees C and 40% RH. At all tested temperatures, the oviposition period and prey consumption of both females and males significantly decreased at low RH compared to high RH. The highest and lowest total fecundities were 276.0 eggs (at 20A degrees C and 65% RH) and 42.4 eggs (at 25A degrees C and 40% RH), respectively. The intrinsic rates of natural increase (r (m)) at 40 and 65% RH were 0.049 and 0.076 at 20A degrees C, 0.072 and 0.096 at 25A degrees C and 0.076 and 0.112 at 30A degrees C, respectively. The highest mean numbers of E. kuehniella eggs consumed by females and males were 859.6 (at 20A degrees C) and 515.3 (at 25A degrees C) at 65% RH, respectively; the lowest were 183.3 (at 20A degrees C) and 95.5 (at 25A degrees C) at 40% RH, respectively.									6	1	0	0	8	0	9			0003-6862			WOS:000289895900008		
J	Klutsch, Jennifer G.; Classens, Gail; Whitehouse, Caroline; Cahill, James F., Jr.; Erbilgin, Nadir								Density-dependent responses of mountain pine beetle to its pheromones and host volatiles in naive lodgepole pine stands								FOREST ECOLOGY AND MANAGEMENT				472						118257	10.1016/j.foreco.2020.118257				SEP 15 2020	2020	Mountain pine beetle has expanded its host range into naive lodgepole pine forests in western Canada and killed a large number of pine trees. Synthetic attractants mainly bark beetle pheromones and host monoterpenes attached to traps are typically used to monitor beetle populations within its range. Despite well-established differences in beetle host selection behavior between endemic and outbreak population densities, the influence of population density on the response of mountain pine beetle to the synthetic attractants is poorly understood. Over three years, we tested the effects of different release rates of female mountain pine beetle aggregation pheromone (trans-verbenol) and two host monoterpenes (terpinolene and mycrene) and local beetle population density on trap catches of mountain pine beetle. We estimated local mountain pine beetle population densities using the number of dead trees observed in the previous year's aerial detection survey. During the first three weeks of the flight period, the lures with low release rates of all components captured more mountain pine beetle with increasing beetle population density and the lures with a high release rate of trans-verbenol plus a low release rate of host monoterpenes were preferred by beetles in low population density sites. We also found a temporal shift in attraction patterns. As the flight period progressed, the preference for low trans-verbenol release rate lures was less pronounced at high mountain pine beetle densities. No sex-specific responses of mountain pine beetles, along with number of competitor and predatory beetles of mountain pine beetle, were found for a particular attractant. These results provide evidence that mountain pine beetle has a density dependent response to attractants and can assess available semiochemicals cues to ensure successful host colonization depending on their density and the flight period. Overall, this study can improve the efficacy of current semiochemical-based monitoring tools, which are essential to implementing informed mitigation strategies for mountain pine beetle especially while they are in a sub-outbreak stage in the expanded distribution.									0	0	0	0	0	0	0			0378-1127	1872-7042		WOS:000550055600034		
J	Arenas-Clavijo, Anderson; Armbrecht, Inge					Arenas-Clavijo, Anderson/0000-0001-5639-5273			Soil ants (Hymenoptera: Formicidae) and ground beetles (Coleoptera: Carabidae) in a coffee agroforestry landscape during a severe-drought period								AGROFORESTRY SYSTEMS				93	5	SI		1781	1792		10.1007/s10457-018-0283-x				OCT 2019	2019	Coffee is one of the basic commodities of Colombian agricultural production, the country being one of the main producers in the Neotropics. Sun coffee farms are widespread but they are likely to simplify the landscape and degrade biodiversity. In this study, we examined the effect of three land uses associated with coffee production (sun coffee, shaded coffee and natural patches) on species diversity among omnivorous and predatory ants and ground beetles. The study was carried out in Caldono, Cauca in southwestern Colombia; we sampled eight plots of each land use in two collecting sessions. Specimens were captured with pitfall traps and mini-Winkler bags. We sampled each plot for 48 h in each session. Species representativeness for ants was higher than for ground beetles, and species richness of both taxa was higher in natural patches than on coffee farms. Omnivorous ants were more abundant on sun coffee farms, and a higher richness and abundance of omnivorous ground beetles was also observed. Sun coffee farm communities were distant from natural patches, and there were shaded coffee farms in between them. As for indicator species, we found 24 for ants and four for ground beetles. High heterogeneity of landscape and intermingling of farms with other land uses is more important for maintaining biodiversity than considering each land use independently. Although this fauna could be moving across the landscape, small vegetation patches are key to the survival of several species. In general, coffee plantations under the sun favor the generalist species whilst shaded coffee is friendlier with biodiversity, and should be promoted. Finally, we found that severe drought homogenizes tendencies of species richness, and widely favors generalist species.					15th North American Agroforestry Conference15th North American Agroforestry Conference	JUN 27-29, 2017JUN 27-29, 2017		Virginia Tech Univ, Blacksburg, VAVirginia Tech Univ, Blacksburg, VA	0	0	0	0	0	0	0			0167-4366	1572-9680		WOS:000482399600014		
J	Slotte, Aril; Husebo, Ase; Berg, Florian; Stenevik, Erling Kare; Folkvord, Arild; Fossum, Petter; Mosegaard, Henrik; Vikebo, Frode; Nash, Richard D. M.				Folkvord, Arild/A-5311-2012; Berg, Florian/M-9678-2014	Folkvord, Arild/0000-0002-4763-0590; Berg, Florian/0000-0003-1543-8112			Earlier hatching and slower growth: a key to survival in the early life history of Norwegian spring spawning herring								MARINE ECOLOGY PROGRESS SERIES				617				25	39		10.3354/meps12682				MAY 16 2019	2019	Faster growth in fish larvae is often associated with enhanced survival, and here we investigated whether surviving juvenile Norwegian spring spawning herring Clupea harengus L. generally come from a pool of fast-growing larvae. Growth after hatching was determined using daily otolith increment widths at distances of 37.5 to 137.5 mu m from the core in fish from 3 selected year classes (1991, 1992 and 1996) and compared among post-larvae (body lengths 20 to 30 mm) sampled on the shelf in May-June and 0-group juveniles sampled during the autumn in fjords and Barents Sea nurseries. In general, daily otolith growth after hatching was significantly higher in the larvae rather than in the surviving population of 0-group herring at comparable sizes. Larvae with a more similar growth rate to that of 0-group were those that hatched early in the year, were the slowest growers and were located close to the coast and far to the north in mid-May. We therefore propose that survival until 0-group may increase by hatching earlier in the year. This may result in a faster northward larval drift in colder ambient temperature. Although this will induce slower growth, the mechanism behind increased survival is larval drift trajectories and early arrival in nursery areas prior to the increasing predation risk developing northwards during spring warming. However, size (not growth rate) may still be important, as early hatching also may result in earlier metamorphosis, despite the slower growth.									4	0	0	0	1	0	4			0171-8630	1616-1599		WOS:000485730200003		
J	Baez, J. C.; Ortiz de Urbina, J. M.; Real, R.; Macias, D.				Real, Raimundo/E-6559-2010; Baez, Jose C/I-2644-2013	Real, Raimundo/0000-0002-6642-1284; Baez, Jose C/0000-0003-2049-0409			Cumulative effect of the North Atlantic Oscillation on age-class abundance of albacore (Thunnus alalunga)								JOURNAL OF APPLIED ICHTHYOLOGY				27	6			1356	1359		10.1111/j.1439-0426.2011.01799.x				DEC 2011	2011	The aim of this study was to look into possible relationships between climate and the inter-annual variability of albacore (Thunnus alalunga) catch rates by age class observed during a recreational fishery tournament at the spawning grounds of S'Estanyol (Balearic Islands, Spain) in the years 2004-2009. The mean capture per unit effort (CPUE) was significantly higher when the mean of the North Atlantic Oscillation (NAO) experienced by the albacore in winter and spring of its life history (NAO(life)) was negative than when the NAO(life) was positive. A statistically significant negative relationship was obtained between NAO(life) and the probability of a CPUE value for an age class and year being higher than the average CPUE for all the cohorts in that age class. The results suggest that local abundance of albacore in a spawning grounds could be related to environmental factors dependent on the NAO and that there may be a cohort-age effect. It is hypothesized that factors dependent on the NAO, such as the abundance variation of small pelagic fishes as a response to the NAO variability, could have a cumulative effect over the good biological condition (fitness) of a long-living fish predator such as the albacore.									14	0	0	0	14	1	14			0175-8659	1439-0426		WOS:000297288200011		
J	Manrique, Veronica; Diaz, Rodrigo; Hight, Stephen D.; Overholt, William A.				Diaz, Rodrigo/ABG-5508-2020; Hight, Stephen/AAT-2763-2020	Diaz, Rodrigo/0000-0001-5493-9548; 			Evaluation of mortality factors using life table analysis of Gratiana boliviana, a biological control agent of tropical soda apple in Florida								BIOLOGICAL CONTROL				59	3			354	360		10.1016/j.biocontrol.2011.08.007				DEC 2011	2011	Tropical soda apple (TSA), Solanum viarum Dunal (Solanaceae), has invaded many pastures and natural areas in Florida. The biological control agent Gratiana boliviana Spaeth (Coleoptera: Chrysomelidae) is providing adequate control of TSA stands in South and Central Florida. However, poor or no establishment of this agent has occurred in northern Florida. The goal of this study was to examine the mortality factors that influence the population dynamics of G. boliviana in Florida. Horizontal life tables were constructed by following cohorts of individuals in the laboratory and inside closed and open cages at field sites in Central and North Florida. Fertility life table parameters were estimated using laboratory and field data. In addition, as part of a vertical life table analysis, TSA plants were sampled every two weeks in pastures in Central Florida, and counts of all G. boliviana and other herbivores and predators were recorded. Survival to adulthood was similar between Central and North Florida (open cages: 12-19%). Intrinsic mortality (laboratory data) and biotic factors (predation) together accounted for 75% of the mortality of immature stages. Survival of beetles in a natural population determined from vertical life tables was 5%. A complex of three mirid species (Engytatus modesta Distant, Tupiocoris notatus Distant, and Macrolophus sp.) were the most abundant predators found in the field, and are known to feed on G. boliviana eggs and larvae. Positive growth rates (r(m) = 0.3) during the summer and early fall allow the beetle population to increase and provide suppression of TSA in Central Florida. (C) 2011 Elsevier Inc. All rights reserved.									9	0	0	0	9	0	10			1049-9644			WOS:000297328500006		
